time_s,p_fault,fault_bin
4.5989,0.623786,1
4.6162,0.625497,1
4.6190,0.618247,1
4.6291,0.601839,1
4.6391,0.598559,1
4.6490,0.594561,1
4.6591,0.578003,1
4.6690,0.571016,1
4.6790,0.571986,1
4.6890,0.553283,1
4.6991,0.550623,1
4.7184,0.544085,1
4.7191,0.525293,1
4.7289,0.515465,1
4.7390,0.501178,1
4.7490,0.475518,0
4.7590,0.452648,0
4.7689,0.437508,0
4.7789,0.415163,0
4.7890,0.397506,0
4.7991,0.382430,0
4.8188,0.373927,0
4.8197,0.369228,0
4.8292,0.363798,0
4.8391,0.357259,0
4.8491,0.351721,0
4.8591,0.341007,0
4.8691,0.331303,0
4.8791,0.321202,0
4.8891,0.309097,0
4.8992,0.299483,0
4.9185,0.290169,0
4.9192,0.278308,0
4.9291,0.270003,0
4.9390,0.263005,0
4.9491,0.250891,0
4.9590,0.240427,0
4.9691,0.230445,0
4.9790,0.220780,0
4.9891,0.211437,0
4.9990,0.203186,0
5.0162,0.196117,0
5.0192,0.189524,0
5.0292,0.183721,0
5.0391,0.177022,0
5.0492,0.194897,0
5.0591,0.211617,0
5.0690,0.213660,0
5.0790,0.221202,0
5.0890,0.226757,0
5.0990,0.222769,0
5.1162,0.214609,0
5.1190,0.206722,0
5.1291,0.200046,0
5.1391,0.191712,0
5.1491,0.184366,0
5.1590,0.175815,0
5.1691,0.168621,0
5.1791,0.161449,0
5.1891,0.153902,0
5.1991,0.156771,0
5.2189,0.154545,0
5.2198,0.151293,0
5.2292,0.160371,0
5.2391,0.165840,0
5.2492,0.168180,0
5.2591,0.166931,0
5.2691,0.167184,0
5.2791,0.166325,0
5.2891,0.163930,0
5.2991,0.158061,0
5.3184,0.155403,0
5.3190,0.151412,0
5.3290,0.147039,0
5.3391,0.150223,0
5.3491,0.151162,0
5.3590,0.149939,0
5.3691,0.150514,0
5.3791,0.155709,0
5.3890,0.157886,0
5.3991,0.162712,0
5.4166,0.172049,0
5.4192,0.178197,0
5.4292,0.191354,0
5.4392,0.205893,0
5.4492,0.219890,0
5.4591,0.238007,0
5.4692,0.259834,0
5.4791,0.276315,0
5.4892,0.294936,0
5.4991,0.327506,0
5.5189,0.341839,0
5.5198,0.354675,0
5.5292,0.367580,0
5.5392,0.388719,0
5.5492,0.394952,0
5.5592,0.420034,0
5.5692,0.433694,0
5.5791,0.445740,0
5.5891,0.456879,0
5.5993,0.474956,0
5.6190,0.491700,0
5.6200,0.513639,1
5.6292,0.525596,1
5.6392,0.539403,1
5.6492,0.562059,1
5.6592,0.565075,1
5.6691,0.585863,1
5.6792,0.599910,1
5.6892,0.615322,1
5.6992,0.635651,1
5.7190,0.655256,1
5.7199,0.667348,1
5.7293,0.680672,1
5.7392,0.679592,1
5.7493,0.685652,1
5.7591,0.679359,1
5.7692,0.674120,1
5.7791,0.676933,1
5.7892,0.665793,1
5.7992,0.667256,1
5.8186,0.656031,1
5.8195,0.656168,1
5.8292,0.652736,1
5.8392,0.648552,1
5.8491,0.646746,1
5.8592,0.638776,1
5.8691,0.640061,1
5.8792,0.632588,1
5.8892,0.632991,1
5.8993,0.629194,1
5.9188,0.627896,1
5.9198,0.619666,1
5.9293,0.620713,1
5.9392,0.617044,1
5.9493,0.606921,1
5.9592,0.602705,1
5.9692,0.586244,1
5.9792,0.579963,1
5.9892,0.562979,1
5.9992,0.552274,1
6.0187,0.544720,1
6.0196,0.529734,1
6.0292,0.523693,1
6.0393,0.501940,1
6.0492,0.486442,0
6.0593,0.465109,0
6.0693,0.448438,0
6.0792,0.427059,0
6.0893,0.407308,0
6.0992,0.385921,0
6.1186,0.364858,0
6.1192,0.343591,0
6.1292,0.322289,0
6.1393,0.302428,0
6.1494,0.283373,0
6.1593,0.264533,0
6.1692,0.247414,0
6.1792,0.231925,0
6.1892,0.219425,0
