time_s,label,confidence,p_fault
16.3443,normal,0.895000,0.105000
16.4453,normal,0.900000,0.100000
16.5444,normal,0.837500,0.162500
16.6446,normal,0.835000,0.165000
16.7455,normal,0.792500,0.207500
16.8440,normal,0.642500,0.357500
16.9453,normal,0.647500,0.352500
17.0448,normal,0.605000,0.395000
17.1442,normal,0.595000,0.405000
17.2458,normal,0.590000,0.410000
17.3460,normal,0.552500,0.447500
17.4451,fault,0.507500,0.507500
17.5444,fault,0.505000,0.505000
17.6446,normal,0.512500,0.487500
17.7442,normal,0.552500,0.447500
17.8784,fault,0.527500,0.527500
17.9354,fault,0.527500,0.527500
18.0456,fault,0.557500,0.557500
18.1453,fault,0.627500,0.627500
18.2447,fault,0.652500,0.652500
18.3449,fault,0.667500,0.667500
18.4444,fault,0.647500,0.647500
18.5444,fault,0.567500,0.567500
18.6442,fault,0.542500,0.542500
18.7440,fault,0.552500,0.552500
18.8451,normal,0.630000,0.370000
18.9457,normal,0.790000,0.210000
19.0451,normal,0.825000,0.175000
19.1450,normal,0.910000,0.090000
19.2453,normal,0.900000,0.100000
19.3447,normal,0.872500,0.127500
19.4441,normal,0.860000,0.140000
19.5456,normal,0.865000,0.135000
19.6437,normal,0.877500,0.122500
19.7444,normal,0.910000,0.090000
19.8445,normal,0.892500,0.107500
19.9446,normal,0.895000,0.105000
20.0449,normal,0.920000,0.080000
20.1440,normal,0.962500,0.037500
20.2444,normal,0.952500,0.047500
20.3432,normal,0.987500,0.012500
20.4433,normal,0.990000,0.010000
