time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
0.138,0.675904,0.261142,0.458640,0.422257,0.684874,0.273651,0.451744,0.434720,0.0889,0.2804,0.0090,NORMAL
0.138,0.683894,0.262117,0.469514,0.422567,0.684844,0.273292,0.452297,0.434342,0.1151,0.2721,0.0085,NORMAL
0.138,0.674061,0.252481,0.470194,0.411739,0.684508,0.272644,0.452854,0.433639,0.2524,0.2712,0.0084,NORMAL
0.138,0.666602,0.258346,0.455328,0.412666,0.683951,0.272199,0.452931,0.432986,0.0969,0.2624,0.0079,NORMAL
0.138,0.662552,0.259091,0.455748,0.405142,0.683285,0.271791,0.453019,0.432119,0.0982,0.2542,0.0074,NORMAL
0.139,0.652277,0.259900,0.450362,0.393817,0.682320,0.271421,0.452936,0.430927,0.1192,0.2475,0.0071,NORMAL
0.139,0.667344,0.260677,0.456511,0.411089,0.681853,0.271086,0.453047,0.430309,0.0633,0.2383,0.0066,NORMAL
0.139,0.668885,0.259971,0.454834,0.415870,0.681450,0.270740,0.453103,0.429860,0.0570,0.2292,0.0061,NORMAL
0.139,0.677471,0.259928,0.462007,0.421846,0.681326,0.270404,0.453380,0.429610,0.0713,0.2213,0.0057,NORMAL
0.139,0.695791,0.270512,0.464413,0.441892,0.681776,0.270407,0.453723,0.429993,0.0362,0.2121,0.0052,NORMAL
0.139,0.695324,0.270010,0.465087,0.440754,0.682198,0.270395,0.454077,0.430328,0.0351,0.2032,0.0048,NORMAL
0.139,0.675250,0.269309,0.440903,0.434787,0.681982,0.270361,0.453667,0.430466,0.0068,0.1934,0.0044,NORMAL
0.139,0.680775,0.278022,0.449074,0.429523,0.681944,0.270599,0.453524,0.430437,0.0295,0.1852,0.0040,NORMAL
0.139,0.685241,0.258692,0.450801,0.446556,0.682047,0.270229,0.453439,0.430939,0.0730,0.1796,0.0038,NORMAL
0.140,0.691076,0.258251,0.454217,0.452304,0.682328,0.269856,0.453464,0.431604,0.1005,0.1756,0.0036,NORMAL
0.140,0.694537,0.267148,0.456605,0.450028,0.682708,0.269772,0.453561,0.432177,0.0358,0.1686,0.0034,NORMAL
0.140,0.694838,0.266169,0.455683,0.452003,0.683085,0.269659,0.453627,0.432794,0.0399,0.1622,0.0031,NORMAL
0.140,0.684938,0.266814,0.456180,0.435718,0.683143,0.269571,0.453707,0.432885,0.0093,0.1546,0.0028,NORMAL
0.140,0.685591,0.265995,0.459444,0.433812,0.683219,0.269460,0.453885,0.432914,0.0160,0.1476,0.0026,NORMAL
0.140,0.694830,0.264764,0.473177,0.434503,0.683581,0.269313,0.454486,0.432964,0.0672,0.1436,0.0025,NORMAL
0.140,0.691570,0.269337,0.459613,0.441002,0.683829,0.269314,0.454646,0.433214,0.0121,0.1370,0.0022,NORMAL
0.140,0.689965,0.270565,0.460794,0.436481,0.684020,0.269353,0.454837,0.433316,0.0069,0.1305,0.0020,NORMAL
0.141,0.688566,0.266626,0.452399,0.445386,0.684162,0.269268,0.454761,0.433691,0.0115,0.1246,0.0019,NORMAL
0.141,0.698660,0.262323,0.449859,0.465768,0.684613,0.269052,0.454608,0.434690,0.0732,0.1220,0.0018,NORMAL
0.141,0.707057,0.262434,0.448993,0.479024,0.685312,0.268846,0.454434,0.436070,0.1199,0.1219,0.0018,NORMAL
0.141,0.709607,0.258872,0.458928,0.475302,0.686068,0.268536,0.454574,0.437291,0.1649,0.1240,0.0018,NORMAL
0.141,0.705840,0.258463,0.458968,0.469845,0.686683,0.268222,0.454710,0.438304,0.1348,0.1246,0.0019,NORMAL
0.141,0.711807,0.257935,0.467807,0.470421,0.687465,0.267902,0.455118,0.439304,0.1857,0.1276,0.0020,NORMAL
0.141,0.715941,0.269154,0.468203,0.470013,0.688352,0.267941,0.455525,0.440260,0.0960,0.1261,0.0019,NORMAL
0.141,0.710425,0.271119,0.468092,0.460530,0.689039,0.268040,0.455916,0.440891,0.0527,0.1224,0.0018,NORMAL
0.142,0.710019,0.265834,0.469271,0.461783,0.689692,0.267971,0.456332,0.441541,0.0741,0.1200,0.0017,NORMAL
0.142,0.709053,0.265398,0.469560,0.460254,0.690294,0.267891,0.456744,0.442124,0.0683,0.1174,0.0017,NORMAL
0.142,0.703491,0.265677,0.459168,0.462039,0.690705,0.267822,0.456819,0.442743,0.0335,0.1132,0.0015,NORMAL
0.142,0.708369,0.267806,0.464549,0.462883,0.691255,0.267822,0.457060,0.443370,0.0421,0.1096,0.0014,NORMAL
0.142,0.701109,0.260165,0.459597,0.461127,0.691562,0.267583,0.457139,0.443923,0.0557,0.1069,0.0014,NORMAL
0.142,0.704862,0.274511,0.458704,0.459418,0.691976,0.267799,0.457188,0.444405,0.0280,0.1030,0.0013,NORMAL
0.142,0.702851,0.274880,0.457854,0.456957,0.692314,0.268019,0.457208,0.444796,0.0245,0.0991,0.0012,NORMAL
0.142,0.704764,0.271642,0.461871,0.457797,0.692702,0.268132,0.457353,0.445201,0.0171,0.0950,0.0011,NORMAL
0.143,0.703826,0.271765,0.460334,0.457829,0.693048,0.268245,0.457446,0.445594,0.0147,0.0910,0.0010,NORMAL
0.143,0.701736,0.274032,0.449606,0.463890,0.693318,0.268425,0.457202,0.446163,0.0325,0.0880,0.0009,NORMAL
0.143,0.700652,0.271507,0.449895,0.463457,0.693547,0.268521,0.456975,0.446702,0.0194,0.0846,0.0009,NORMAL
0.143,0.701599,0.278709,0.450967,0.459555,0.693797,0.268838,0.456788,0.447102,0.0533,0.0830,0.0008,NORMAL
0.143,0.706200,0.289195,0.455790,0.455346,0.694183,0.269472,0.456757,0.447358,0.1579,0.0868,0.0009,NORMAL
0.143,0.705457,0.288973,0.455794,0.454330,0.694534,0.270079,0.456727,0.447575,0.1449,0.0897,0.0010,NORMAL
0.143,0.712009,0.286008,0.470218,0.451719,0.695078,0.270575,0.457147,0.447704,0.0731,0.0889,0.0010,NORMAL
0.143,0.710755,0.285236,0.468981,0.451519,0.695566,0.271031,0.457515,0.447823,0.0622,0.0875,0.0009,NORMAL
0.143,0.696218,0.285090,0.453454,0.444773,0.695587,0.271469,0.457389,0.447728,0.0903,0.0877,0.0009,NORMAL
0.144,0.709281,0.281831,0.451462,0.468864,0.696013,0.271791,0.457204,0.448386,0.0648,0.0865,0.0009,NORMAL
0.144,0.718015,0.296086,0.452489,0.472369,0.696698,0.272548,0.457057,0.449132,0.2535,0.0949,0.0011,NORMAL
0.144,0.715090,0.295798,0.452199,0.468374,0.697270,0.273271,0.456906,0.449731,0.2292,0.1016,0.0012,NORMAL
0.144,0.716499,0.301406,0.452024,0.467118,0.697869,0.274147,0.456754,0.450273,0.3270,0.1129,0.0015,NORMAL
0.144,0.708119,0.299757,0.439475,0.467376,0.698188,0.274944,0.456216,0.450805,0.3590,0.1252,0.0019,NORMAL
0.144,0.717122,0.299947,0.452042,0.468992,0.698777,0.275722,0.456086,0.451371,0.2587,0.1318,0.0021,NORMAL
0.144,0.706157,0.295301,0.439084,0.467611,0.699007,0.276332,0.455557,0.451877,0.2324,0.1369,0.0022,NORMAL
0.144,0.711352,0.293214,0.439481,0.476344,0.699391,0.276857,0.455057,0.452638,0.1874,0.1394,0.0023,NORMAL
0.145,0.709164,0.293509,0.435120,0.476903,0.699695,0.277376,0.454436,0.453393,0.2083,0.1428,0.0024,NORMAL
0.145,0.710497,0.303491,0.440906,0.467226,0.700031,0.278188,0.454015,0.453824,0.3436,0.1529,0.0028,NORMAL
0.145,0.709747,0.304787,0.441331,0.464836,0.700334,0.279016,0.453620,0.454167,0.3498,0.1627,0.0031,NORMAL
0.145,0.706702,0.306390,0.436685,0.463528,0.700532,0.279868,0.453093,0.454458,0.4080,0.1750,0.0036,NORMAL
0.145,0.710177,0.298317,0.464972,0.446271,0.700832,0.280443,0.453463,0.454203,0.1028,0.1714,0.0035,NORMAL
0.145,0.710682,0.297316,0.463679,0.449081,0.701139,0.280968,0.453781,0.454044,0.0854,0.1671,0.0033,NORMAL
0.145,0.710909,0.294974,0.463626,0.451035,0.701443,0.281404,0.454087,0.453950,0.0567,0.1616,0.0031,NORMAL
0.145,0.708143,0.285427,0.454758,0.461729,0.701652,0.281529,0.454108,0.454192,0.0085,0.1539,0.0028,NORMAL
0.146,0.711056,0.298776,0.452115,0.460353,0.701944,0.282066,0.454046,0.454384,0.1182,0.1521,0.0028,NORMAL
0.146,0.717310,0.300217,0.463610,0.457679,0.702423,0.282631,0.454344,0.454487,0.0994,0.1495,0.0027,NORMAL
0.146,0.710711,0.294548,0.451630,0.463014,0.702681,0.283002,0.454259,0.454752,0.0597,0.1450,0.0025,NORMAL
0.146,0.724738,0.297836,0.451980,0.481926,0.703367,0.283464,0.454188,0.455598,0.1133,0.1434,0.0025,NORMAL
0.146,0.745374,0.298878,0.459692,0.504914,0.704675,0.283943,0.454360,0.457133,0.1966,0.1461,0.0025,NORMAL
0.146,0.742901,0.300286,0.455600,0.504141,0.705865,0.284452,0.454398,0.458596,0.1941,0.1485,0.0026,NORMAL
0.146,0.732726,0.298874,0.441083,0.502998,0.706701,0.284901,0.453984,0.459978,0.1958,0.1508,0.0027,NORMAL
0.146,0.726102,0.293280,0.440948,0.496765,0.707305,0.285162,0.453578,0.461123,0.1060,0.1486,0.0026,NORMAL
0.147,0.727271,0.292677,0.442395,0.497544,0.707926,0.285396,0.453230,0.462257,0.0938,0.1459,0.0025,NORMAL
0.147,0.731859,0.292937,0.453783,0.493849,0.708671,0.285630,0.453247,0.463240,0.0681,0.1420,0.0024,NORMAL
0.147,0.721673,0.290971,0.456767,0.476982,0.709076,0.285797,0.453357,0.463668,0.0198,0.1359,0.0022,NORMAL
0.147,0.713702,0.291353,0.457912,0.463467,0.709220,0.285970,0.453499,0.463662,0.0094,0.1295,0.0020,NORMAL
0.147,0.712018,0.288670,0.457691,0.462772,0.709307,0.286054,0.453629,0.463634,0.0032,0.1232,0.0018,NORMAL
0.147,0.714602,0.293242,0.457728,0.463843,0.709472,0.286277,0.453757,0.463641,0.0157,0.1178,0.0017,NORMAL
0.147,0.707400,0.293141,0.441317,0.468746,0.709407,0.286491,0.453369,0.463800,0.0469,0.1143,0.0016,NORMAL
0.147,0.705760,0.281793,0.440872,0.473626,0.709294,0.286345,0.452980,0.464105,0.0109,0.1091,0.0014,NORMAL
0.147,0.704092,0.280508,0.440541,0.472212,0.709132,0.286163,0.452593,0.464358,0.0120,0.1043,0.0013,NORMAL
0.148,0.695847,0.276134,0.437793,0.465070,0.708718,0.285851,0.452133,0.464380,0.0275,0.1004,0.0012,NORMAL
0.148,0.706245,0.278617,0.450804,0.466831,0.708641,0.285626,0.452091,0.464456,0.0202,0.0964,0.0011,NORMAL
0.148,0.704315,0.279139,0.452148,0.462281,0.708507,0.285424,0.452093,0.464388,0.0171,0.0925,0.0010,NORMAL
0.148,0.699984,0.278771,0.446570,0.461345,0.708241,0.285217,0.451921,0.464294,0.0127,0.0885,0.0009,NORMAL
0.148,0.705214,0.293917,0.444994,0.461432,0.708147,0.285488,0.451705,0.464205,0.0481,0.0864,0.0009,NORMAL
0.148,0.700840,0.280136,0.445180,0.463157,0.707920,0.285321,0.451502,0.464172,0.0075,0.0825,0.0008,NORMAL
0.148,0.706500,0.282097,0.445110,0.470576,0.707875,0.285221,0.451303,0.464371,0.0040,0.0786,0.0008,NORMAL
0.148,0.701332,0.283087,0.435867,0.470901,0.707672,0.285154,0.450823,0.464575,0.0155,0.0754,0.0007,NORMAL
0.149,0.701273,0.285589,0.434125,0.470912,0.707473,0.285168,0.450303,0.464772,0.0261,0.0730,0.0006,NORMAL
0.149,0.698490,0.290202,0.433314,0.464662,0.707193,0.285325,0.449774,0.464768,0.0576,0.0722,0.0006,NORMAL
0.149,0.699079,0.287111,0.436347,0.464629,0.706940,0.285380,0.449356,0.464764,0.0237,0.0698,0.0006,NORMAL
0.149,0.699729,0.277411,0.436432,0.471371,0.706716,0.285132,0.448954,0.464970,0.0187,0.0672,0.0006,NORMAL
0.149,0.699106,0.279335,0.438394,0.467474,0.706479,0.284952,0.448625,0.465048,0.0099,0.0643,0.0005,NORMAL
0.149,0.697958,0.279372,0.436799,0.467229,0.706214,0.284778,0.448257,0.465116,0.0106,0.0617,0.0005,NORMAL
0.149,0.690329,0.280292,0.424139,0.467008,0.705719,0.284638,0.447507,0.465175,0.0442,0.0608,0.0005,NORMAL
0.149,0.702840,0.285103,0.437715,0.470220,0.705630,0.284653,0.447202,0.465332,0.0088,0.0582,0.0004,NORMAL
0.150,0.703765,0.285131,0.436838,0.472397,0.705572,0.284668,0.446879,0.465552,0.0103,0.0558,0.0004,NORMAL
0.150,0.689838,0.285196,0.442262,0.446031,0.705082,0.284684,0.446735,0.464944,0.0284,0.0544,0.0004,NORMAL
0.150,0.675916,0.270072,0.441682,0.434558,0.704174,0.284229,0.446578,0.463998,0.1113,0.0573,0.0004,NORMAL
0.150,0.683853,0.270328,0.442369,0.445968,0.703542,0.283797,0.446447,0.463437,0.0765,0.0582,0.0004,NORMAL
0.150,0.689516,0.275057,0.442333,0.451793,0.703105,0.283525,0.446319,0.463074,0.0296,0.0568,0.0004,NORMAL
0.150,0.687596,0.275032,0.438377,0.452737,0.702622,0.283260,0.446072,0.462753,0.0262,0.0553,0.0004,NORMAL
0.150,0.688985,0.275301,0.423514,0.468557,0.702198,0.283012,0.445370,0.462933,0.0368,0.0543,0.0004,NORMAL
0.150,0.701678,0.281452,0.423303,0.483685,0.702182,0.282964,0.444683,0.463579,0.0518,0.0542,0.0004,NORMAL
0.150,0.694448,0.280872,0.422607,0.474102,0.701941,0.282899,0.443996,0.463907,0.0408,0.0535,0.0004,NORMAL
0.151,0.698532,0.282915,0.425758,0.476063,0.701835,0.282899,0.443428,0.464285,0.0336,0.0525,0.0003,NORMAL
0.151,0.691964,0.273616,0.411027,0.484773,0.701528,0.282610,0.442419,0.464923,0.0930,0.0546,0.0004,NORMAL
0.151,0.700295,0.272474,0.413602,0.495081,0.701489,0.282295,0.441522,0.465862,0.1004,0.0569,0.0004,NORMAL
0.151,0.704767,0.284492,0.415768,0.492847,0.701591,0.282363,0.440721,0.466702,0.1040,0.0592,0.0004,NORMAL
0.151,0.688705,0.284795,0.378603,0.499867,0.701190,0.282439,0.438787,0.467734,0.5935,0.0859,0.0009,NORMAL
0.151,0.699515,0.285701,0.378996,0.513866,0.701138,0.282540,0.436926,0.469170,0.6322,0.1132,0.0015,NORMAL
0.151,0.726441,0.294124,0.387705,0.539344,0.701926,0.282901,0.435394,0.471354,0.7594,0.1456,0.0025,NORMAL
0.151,0.719715,0.292416,0.389304,0.530023,0.702479,0.283197,0.433959,0.473180,0.5776,0.1672,0.0033,NORMAL
0.152,0.707006,0.281143,0.390378,0.518094,0.702620,0.283133,0.432603,0.474578,0.3145,0.1745,0.0036,NORMAL
0.152,0.704810,0.279591,0.374881,0.527305,0.702688,0.283023,0.430806,0.476220,0.5858,0.1951,0.0045,NORMAL
0.152,0.715067,0.279360,0.372071,0.542994,0.703074,0.282909,0.428978,0.478298,0.7459,0.2226,0.0058,NORMAL
0.152,0.697458,0.279878,0.371117,0.519989,0.702899,0.282815,0.427177,0.479596,0.5353,0.2383,0.0066,NORMAL
0.152,0.678123,0.278385,0.359490,0.503109,0.702128,0.282677,0.425070,0.480328,0.6408,0.2584,0.0077,NORMAL
0.152,0.685767,0.277646,0.359502,0.513759,0.701618,0.282520,0.423029,0.481368,0.6456,0.2777,0.0088,NORMAL
0.152,0.692594,0.277764,0.359554,0.522738,0.701338,0.282372,0.421053,0.482656,0.6649,0.2971,0.0100,NORMAL
0.152,0.695822,0.284540,0.359198,0.523624,0.701166,0.282440,0.419128,0.483931,0.7317,0.3188,0.0114,NORMAL
0.152,0.695465,0.286602,0.355818,0.524333,0.700988,0.282569,0.417157,0.485189,0.8127,0.3435,0.0132,NORMAL
0.153,0.684694,0.285402,0.338673,0.522161,0.700481,0.282657,0.414714,0.486340,1.2386,0.3883,0.0166,NORMAL
0.153,0.682320,0.285591,0.343964,0.515449,0.699916,0.282749,0.412512,0.487246,0.9480,0.4163,0.0189,NORMAL
0.153,0.684650,0.290241,0.343507,0.516244,0.699441,0.282982,0.410364,0.488148,1.0122,0.4461,0.0215,NORMAL
0.153,0.679190,0.292727,0.329810,0.516561,0.698810,0.283285,0.407857,0.489033,1.4938,0.4984,0.0263,NORMAL
0.153,0.682789,0.291543,0.337669,0.516898,0.698312,0.283542,0.405672,0.489900,1.0928,0.5282,0.0293,NORMAL
0.153,0.680389,0.297477,0.338574,0.509709,0.697754,0.283976,0.403584,0.490517,1.1203,0.5578,0.0324,NORMAL
0.153,0.684455,0.296576,0.350749,0.507441,0.697340,0.284368,0.401939,0.491043,0.6814,0.5640,0.0330,NORMAL
0.153,0.692600,0.297931,0.356464,0.513678,0.697192,0.284790,0.400524,0.491748,0.5655,0.5640,0.0330,NORMAL
0.154,0.701882,0.298416,0.360421,0.523146,0.697338,0.285214,0.399275,0.492725,0.5022,0.5609,0.0327,NORMAL
0.154,0.706573,0.296954,0.357320,0.532340,0.697626,0.285580,0.397969,0.493958,0.5533,0.5606,0.0327,NORMAL
0.154,0.714480,0.302174,0.356789,0.540254,0.698150,0.286096,0.396688,0.495399,0.6976,0.5674,0.0334,NORMAL
0.154,0.715575,0.301559,0.357970,0.541265,0.698693,0.286578,0.395482,0.496827,0.6228,0.5702,0.0337,NORMAL
0.154,0.728134,0.288825,0.349489,0.569752,0.699609,0.286648,0.394051,0.499097,0.8501,0.5842,0.0352,NORMAL
0.154,0.737819,0.291043,0.350677,0.580255,0.700799,0.286784,0.392701,0.501623,0.9443,0.6022,0.0372,NORMAL
0.154,0.734977,0.288451,0.353972,0.575926,0.701862,0.286836,0.391495,0.503936,0.7189,0.6080,0.0378,NORMAL
0.154,0.737356,0.285527,0.360919,0.576113,0.702967,0.286796,0.390543,0.506183,0.5265,0.6039,0.0374,NORMAL
0.155,0.743617,0.283781,0.362454,0.584005,0.704232,0.286702,0.389669,0.508605,0.5591,0.6017,0.0371,NORMAL
0.155,0.745267,0.275541,0.372539,0.583707,0.705510,0.286354,0.389136,0.510943,0.4247,0.5929,0.0361,NORMAL
0.155,0.744625,0.279117,0.368056,0.584033,0.706727,0.286129,0.388480,0.513218,0.4261,0.5845,0.0352,NORMAL
0.155,0.739360,0.279203,0.371190,0.575254,0.707743,0.285913,0.387942,0.515149,0.2855,0.5696,0.0336,NORMAL
0.155,0.747222,0.264664,0.402781,0.571018,0.708972,0.285252,0.388404,0.516888,0.4914,0.5657,0.0332,NORMAL
0.155,0.755436,0.273704,0.409207,0.572992,0.710418,0.284893,0.389051,0.518634,0.3905,0.5569,0.0323,NORMAL
0.155,0.754297,0.277047,0.404536,0.573201,0.711784,0.284648,0.389533,0.520333,0.2805,0.5431,0.0308,NORMAL
0.155,0.743870,0.271973,0.391593,0.570988,0.712783,0.284254,0.389597,0.521909,0.2238,0.5271,0.0292,NORMAL
0.155,0.750081,0.272450,0.392087,0.578498,0.713944,0.283886,0.389675,0.523671,0.2533,0.5134,0.0278,NORMAL
0.156,0.764990,0.273311,0.392257,0.597197,0.715533,0.283557,0.389755,0.525959,0.3774,0.5066,0.0271,NORMAL
0.156,0.771517,0.274966,0.401354,0.598788,0.717275,0.283290,0.390116,0.528226,0.3838,0.5005,0.0265,NORMAL
0.156,0.765384,0.275198,0.403991,0.588956,0.718773,0.283038,0.390548,0.530117,0.3020,0.4906,0.0256,NORMAL
0.156,0.760145,0.267955,0.403953,0.585527,0.720060,0.282568,0.390965,0.531841,0.3532,0.4837,0.0249,NORMAL
0.156,0.761686,0.274899,0.404106,0.584203,0.721356,0.282330,0.391374,0.533471,0.2406,0.4715,0.0238,NORMAL
0.156,0.761674,0.274141,0.418306,0.574469,0.722611,0.282075,0.392213,0.534747,0.3337,0.4646,0.0231,NORMAL
0.156,0.762082,0.265689,0.421709,0.576489,0.723840,0.281565,0.393131,0.536047,0.4999,0.4664,0.0233,NORMAL
0.156,0.763856,0.267185,0.421985,0.577943,0.725085,0.281117,0.394029,0.537351,0.4515,0.4657,0.0232,NORMAL
0.157,0.769276,0.264972,0.431720,0.578959,0.726461,0.280615,0.395202,0.538646,0.6230,0.4735,0.0240,NORMAL
0.157,0.768428,0.270328,0.436490,0.571736,0.727767,0.280294,0.396487,0.539676,0.5509,0.4774,0.0243,NORMAL
0.157,0.760223,0.271493,0.438043,0.558881,0.728777,0.280021,0.397781,0.540274,0.5035,0.4787,0.0245,NORMAL
0.157,0.749990,0.258513,0.428340,0.558732,0.729438,0.279351,0.398732,0.540848,0.5549,0.4825,0.0248,NORMAL
0.157,0.752080,0.258924,0.429999,0.560075,0.730142,0.278715,0.399705,0.541447,0.5401,0.4854,0.0251,NORMAL
0.157,0.744823,0.261634,0.433240,0.546455,0.730599,0.278184,0.400749,0.541602,0.4975,0.4860,0.0251,NORMAL
0.157,0.732872,0.250312,0.441128,0.529010,0.730670,0.277316,0.402006,0.541211,0.8855,0.5060,0.0271,NORMAL
0.157,0.747062,0.249980,0.439931,0.549611,0.731180,0.276465,0.403186,0.541472,0.8067,0.5210,0.0286,NORMAL
0.158,0.757774,0.255734,0.443363,0.558794,0.732008,0.275820,0.404437,0.542011,0.6838,0.5291,0.0294,NORMAL
0.158,0.750342,0.255473,0.443996,0.548284,0.732579,0.275187,0.405668,0.542206,0.6523,0.5353,0.0300,NORMAL
0.158,0.740904,0.257231,0.448333,0.530819,0.732838,0.274628,0.406996,0.541852,0.6577,0.5414,0.0307,NORMAL
0.158,0.742660,0.256893,0.449314,0.532603,0.733144,0.274076,0.408313,0.541564,0.6393,0.5463,0.0312,NORMAL
0.158,0.750551,0.257948,0.460536,0.533569,0.733685,0.273574,0.409939,0.541315,0.7760,0.5578,0.0324,NORMAL
0.158,0.750671,0.259624,0.464251,0.529692,0.734214,0.273139,0.411630,0.540953,0.7632,0.5681,0.0335,NORMAL
0.158,0.752211,0.261228,0.478005,0.518741,0.734774,0.272769,0.413696,0.540262,0.9427,0.5868,0.0355,NORMAL
0.158,0.764709,0.257151,0.487799,0.529817,0.735706,0.272282,0.416002,0.539937,1.1787,0.6164,0.0388,NORMAL
0.158,0.781278,0.276080,0.487997,0.544090,0.737125,0.272401,0.418243,0.540066,0.8031,0.6257,0.0398,NORMAL
0.159,0.785278,0.274994,0.489353,0.549158,0.738623,0.272481,0.420457,0.540349,0.8024,0.6346,0.0409,NORMAL
0.159,0.786499,0.277133,0.490729,0.548600,0.740114,0.272626,0.422644,0.540606,0.7541,0.6405,0.0415,NORMAL
0.159,0.789252,0.271778,0.499737,0.547100,0.741643,0.272600,0.425044,0.540808,0.9420,0.6556,0.0433,NORMAL
0.159,0.788516,0.270112,0.498129,0.548328,0.743102,0.272522,0.427318,0.541042,0.8809,0.6669,0.0447,NORMAL
0.159,0.801137,0.268440,0.495348,0.569553,0.744909,0.272395,0.429436,0.541930,0.8650,0.6768,0.0458,NORMAL
0.159,0.826652,0.270930,0.494168,0.604771,0.747453,0.272350,0.431451,0.543886,0.9277,0.6893,0.0474,NORMAL
0.159,0.823504,0.271256,0.485708,0.607179,0.749820,0.272316,0.433140,0.545856,0.7265,0.6912,0.0476,NORMAL
0.159,0.819763,0.275058,0.481330,0.603885,0.751997,0.272401,0.434640,0.547662,0.5568,0.6845,0.0468,NORMAL
0.160,0.811510,0.274292,0.478165,0.595543,0.753850,0.272460,0.435995,0.549152,0.4414,0.6723,0.0453,NORMAL
0.160,0.806159,0.274478,0.482983,0.584194,0.755478,0.272523,0.437457,0.550243,0.4342,0.6604,0.0439,NORMAL
0.160,0.813822,0.267621,0.505523,0.578906,0.757294,0.272370,0.439576,0.551135,0.8490,0.6698,0.0450,NORMAL
0.160,0.812904,0.271651,0.499860,0.580654,0.759025,0.272348,0.441452,0.552054,0.6461,0.6687,0.0449,NORMAL
0.160,0.804385,0.271047,0.502826,0.566335,0.760437,0.272307,0.443363,0.552499,0.6206,0.6663,0.0446,NORMAL
0.160,0.835539,0.280889,0.510093,0.599192,0.762775,0.272574,0.445440,0.553952,0.7412,0.6700,0.0450,NORMAL
0.160,0.847036,0.289538,0.507272,0.613443,0.765397,0.273102,0.447364,0.555804,0.7008,0.6715,0.0452,NORMAL
0.160,0.845660,0.289674,0.504592,0.613691,0.767896,0.273618,0.449146,0.557606,0.6201,0.6690,0.0449,NORMAL
0.161,0.845642,0.289809,0.510904,0.608358,0.770316,0.274122,0.451068,0.559185,0.6449,0.6678,0.0448,NORMAL
0.161,0.841988,0.290513,0.502610,0.609860,0.772547,0.274632,0.452672,0.560763,0.4994,0.6593,0.0438,NORMAL
0.161,0.857713,0.291466,0.505496,0.628643,0.775198,0.275156,0.454317,0.562876,0.6164,0.6572,0.0435,NORMAL
0.161,0.876616,0.292028,0.504343,0.654839,0.778354,0.275682,0.455874,0.565738,0.7719,0.6629,0.0442,NORMAL
0.161,0.864590,0.292775,0.474242,0.660978,0.781039,0.276214,0.456445,0.568703,0.5862,0.6591,0.0437,NORMAL
0.161,0.858409,0.285750,0.469821,0.659152,0.783447,0.276510,0.456862,0.571518,0.4931,0.6508,0.0427,NORMAL
0.161,0.861999,0.288847,0.473620,0.659769,0.785892,0.276894,0.457383,0.574265,0.4839,0.6425,0.0418,NORMAL
0.161,0.863454,0.288151,0.477087,0.659477,0.788306,0.277245,0.457997,0.576917,0.4570,0.6332,0.0407,NORMAL
0.161,0.863300,0.287010,0.487544,0.652084,0.790641,0.277549,0.458916,0.579257,0.4167,0.6224,0.0395,NORMAL
0.162,0.850082,0.288099,0.486885,0.634493,0.792491,0.277877,0.459787,0.580976,0.2716,0.6048,0.0375,NORMAL
0.162,0.845597,0.286828,0.481193,0.633417,0.794144,0.278156,0.460453,0.582609,0.2128,0.5852,0.0353,NORMAL
0.162,0.869380,0.287992,0.494035,0.654837,0.796486,0.278462,0.461499,0.584857,0.4233,0.5771,0.0344,NORMAL
0.162,0.896249,0.291160,0.493751,0.688983,0.799591,0.278857,0.462503,0.588098,0.7183,0.5842,0.0352,NORMAL
0.162,0.909205,0.285924,0.497394,0.705337,0.803003,0.279077,0.463589,0.591747,0.9069,0.6003,0.0370,NORMAL
0.162,0.904240,0.292282,0.486456,0.703976,0.806154,0.279488,0.464300,0.595241,0.7874,0.6097,0.0380,NORMAL
0.162,0.893792,0.292245,0.483058,0.692902,0.808882,0.279885,0.464884,0.598281,0.5966,0.6090,0.0379,NORMAL
0.162,0.894862,0.290715,0.486159,0.692758,0.811558,0.280222,0.465546,0.601221,0.5590,0.6065,0.0377,NORMAL
0.163,0.895009,0.289874,0.474228,0.701515,0.814156,0.280523,0.465817,0.604343,0.6339,0.6079,0.0378,NORMAL
0.163,0.903092,0.279777,0.474211,0.715838,0.816924,0.280500,0.466078,0.607814,0.8114,0.6181,0.0390,NORMAL
0.163,0.905491,0.282342,0.478224,0.715191,0.819681,0.280557,0.466456,0.611156,0.7312,0.6237,0.0396,NORMAL
0.163,0.912900,0.290026,0.475417,0.723360,0.822582,0.280852,0.466735,0.614648,0.8130,0.6332,0.0407,NORMAL
0.163,0.913565,0.289790,0.476748,0.723419,0.825414,0.281130,0.467047,0.618034,0.7574,0.6394,0.0414,NORMAL
0.163,0.919436,0.298604,0.473502,0.729379,0.828341,0.281674,0.467248,0.621500,0.8689,0.6509,0.0428,NORMAL
0.163,0.914536,0.298817,0.459639,0.731994,0.831024,0.282207,0.467011,0.624939,1.0186,0.6693,0.0449,NORMAL
0.164,0.901519,0.298573,0.458185,0.716699,0.833218,0.282717,0.466736,0.627795,0.7332,0.6725,0.0453,NORMAL
0.164,0.890172,0.289941,0.455780,0.707535,0.834991,0.282942,0.466395,0.630277,0.5241,0.6650,0.0444,NORMAL
