time_s,label,confidence,p_fault
7.8550,normal,0.920000,0.080000
7.9551,normal,0.895000,0.105000
8.0551,normal,0.857500,0.142500
8.1550,normal,0.855000,0.145000
8.2561,normal,0.900000,0.100000
8.3568,normal,0.927500,0.072500
8.4550,normal,0.940000,0.060000
8.5556,normal,0.945000,0.055000
8.6545,normal,0.952500,0.047500
8.7539,normal,0.957500,0.042500
8.8552,normal,0.970000,0.030000
8.9550,normal,0.982500,0.017500
9.0547,normal,0.975000,0.025000
9.1549,normal,0.965000,0.035000
9.2547,normal,0.965000,0.035000
9.3549,normal,0.965000,0.035000
9.4540,normal,0.905000,0.095000
9.5546,normal,0.922500,0.077500
9.6545,normal,0.860000,0.140000
9.7559,normal,0.802500,0.197500
9.8546,normal,0.785000,0.215000
9.9550,normal,0.777500,0.222500
10.0546,normal,0.772500,0.227500
10.1546,normal,0.872500,0.127500
10.2543,normal,0.880000,0.120000
10.3559,normal,0.882500,0.117500
10.4542,normal,0.890000,0.110000
10.5539,normal,0.887500,0.112500
10.6561,normal,0.897500,0.102500
10.7548,normal,0.912500,0.087500
10.8551,normal,0.905000,0.095000
10.9532,normal,0.922500,0.077500
11.0555,normal,0.897500,0.102500
11.1556,normal,0.937500,0.062500
11.2546,normal,0.917500,0.082500
11.3548,normal,0.917500,0.082500
11.4552,normal,0.900000,0.100000
11.5545,normal,0.852500,0.147500
11.6541,normal,0.832500,0.167500
11.7553,normal,0.825000,0.175000
11.8550,normal,0.790000,0.210000
11.9537,normal,0.812500,0.187500
12.0548,normal,0.807500,0.192500
12.1541,normal,0.752500,0.247500
12.2545,normal,0.765000,0.235000
12.3551,normal,0.785000,0.215000
12.4535,normal,0.865000,0.135000
12.5538,normal,0.857500,0.142500
12.6548,normal,0.882500,0.117500
12.7549,normal,0.955000,0.045000
12.8546,normal,0.970000,0.030000
12.9559,normal,0.960000,0.040000
13.0550,normal,0.952500,0.047500
13.1547,normal,0.940000,0.060000
13.2553,normal,0.950000,0.050000
13.3551,normal,0.950000,0.050000
13.4546,normal,0.960000,0.040000
13.5541,normal,0.940000,0.060000
13.6551,normal,0.877500,0.122500
13.7551,normal,0.895000,0.105000
13.8550,normal,0.877500,0.122500
13.9549,normal,0.845000,0.155000
14.0555,normal,0.840000,0.160000
14.1541,normal,0.812500,0.187500
14.2563,normal,0.762500,0.237500
14.3553,normal,0.725000,0.275000
14.4540,normal,0.752500,0.247500
14.5548,normal,0.772500,0.227500
14.6552,normal,0.825000,0.175000
14.7542,normal,0.870000,0.130000
14.8550,normal,0.945000,0.055000
14.9550,normal,0.940000,0.060000
15.0543,normal,0.917500,0.082500
15.1549,normal,0.850000,0.150000
15.2543,normal,0.782500,0.217500
15.3550,normal,0.777500,0.222500
15.4555,normal,0.785000,0.215000
15.5554,normal,0.765000,0.235000
15.6547,normal,0.775000,0.225000
15.7543,normal,0.820000,0.180000
15.8559,normal,0.932500,0.067500
15.9548,normal,0.967500,0.032500
16.0549,normal,0.952500,0.047500
16.1551,normal,0.972500,0.027500
16.2550,normal,0.987500,0.012500
16.3548,normal,0.995000,0.005000
16.4540,normal,0.977500,0.022500
16.5556,normal,0.962500,0.037500
16.6568,normal,0.932500,0.067500
16.7543,normal,0.900000,0.100000
16.8888,normal,0.915000,0.085000
16.9482,normal,0.862500,0.137500
17.0548,normal,0.860000,0.140000
17.1547,normal,0.892500,0.107500
17.2543,normal,0.950000,0.050000
17.3553,normal,0.927500,0.072500
17.4547,normal,0.965000,0.035000
17.5544,normal,0.980000,0.020000
17.6539,normal,0.982500,0.017500
17.7550,normal,0.960000,0.040000
17.8549,normal,0.982500,0.017500
17.9531,normal,0.975000,0.025000
18.0544,normal,0.947500,0.052500
18.1547,normal,0.942500,0.057500
18.2539,normal,0.960000,0.040000
18.3545,normal,0.967500,0.032500
18.4537,normal,0.980000,0.020000
18.5540,normal,0.955000,0.045000
18.6544,normal,0.950000,0.050000
18.7536,normal,0.940000,0.060000
18.8544,normal,0.875000,0.125000
18.9547,normal,0.870000,0.130000
19.0549,normal,0.850000,0.150000
19.1544,normal,0.850000,0.150000
19.2534,normal,0.840000,0.160000
19.3538,normal,0.897500,0.102500
19.4553,normal,0.925000,0.075000
19.5538,normal,0.907500,0.092500
19.6542,normal,0.920000,0.080000
19.7543,normal,0.930000,0.070000
19.8537,normal,0.950000,0.050000
19.9547,normal,0.897500,0.102500
20.0529,normal,0.925000,0.075000
20.1547,normal,0.925000,0.075000
