time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
8.230,2.789063,1.372699,2.282354,0.827907,2.479486,1.234292,2.013075,0.754880,5.8125,4.2450,0.6261,FAULT
8.240,2.780600,1.380566,2.271797,0.815300,2.488859,1.238845,2.021128,0.756761,5.8803,4.3267,0.6364,FAULT
8.250,2.803826,1.362405,2.308664,0.821805,2.498663,1.242691,2.030078,0.758785,4.7316,4.3470,0.6389,FAULT
8.260,2.781429,1.371837,2.275406,0.822763,2.507464,1.246711,2.037714,0.760777,4.6829,4.3638,0.6410,FAULT
8.270,2.786631,1.388062,2.270975,0.825390,2.516154,1.251110,2.044975,0.762788,5.4294,4.4170,0.6475,FAULT
8.280,2.759955,1.361051,2.252651,0.830936,2.523743,1.254533,2.051439,0.764909,3.5363,4.3730,0.6421,FAULT
8.290,2.716210,1.361479,2.200750,0.825152,2.529733,1.257861,2.056087,0.766784,3.1567,4.3122,0.6346,FAULT
8.300,2.711142,1.364461,2.191982,0.826892,2.535380,1.261180,2.060317,0.768655,3.1498,4.2541,0.6273,FAULT
8.310,2.716748,1.373952,2.191981,0.829576,2.541025,1.264690,2.064415,0.770552,3.5255,4.2176,0.6226,FAULT
8.320,2.718440,1.373618,2.189122,0.843107,2.546548,1.268080,2.068297,0.772810,3.4864,4.1811,0.6179,FAULT
8.330,2.716895,1.364835,2.194949,0.837223,2.551850,1.271092,2.072239,0.774815,2.7241,4.1082,0.6084,FAULT
8.340,2.722221,1.389420,2.186421,0.836397,2.557153,1.274775,2.075793,0.776732,3.9609,4.1009,0.6075,FAULT
8.350,2.723194,1.391622,2.187088,0.834158,2.562322,1.278412,2.079257,0.778519,3.8517,4.0884,0.6058,FAULT
8.360,2.701090,1.373041,2.171161,0.834690,2.566641,1.281358,2.082118,0.780268,2.5884,4.0134,0.5958,FAULT
8.370,2.680853,1.386578,2.136750,0.835869,2.570196,1.284633,2.083818,0.781998,3.4566,3.9856,0.5920,FAULT
8.380,2.682123,1.405483,2.125647,0.836674,2.573680,1.288395,2.085120,0.783700,4.7813,4.0254,0.5974,FAULT
8.390,2.668536,1.389451,2.115133,0.846594,2.576632,1.291540,2.086055,0.785658,3.4794,3.9981,0.5937,FAULT
8.400,2.672686,1.400565,2.106425,0.862929,2.579622,1.294934,2.086689,0.788063,4.3244,4.0144,0.5959,FAULT
8.410,2.686182,1.413779,2.111739,0.870266,2.582939,1.298633,2.087468,0.790622,5.0552,4.0664,0.6029,FAULT
8.420,2.697269,1.440901,2.112210,0.858854,2.586498,1.303061,2.088238,0.792746,7.0212,4.2141,0.6222,FAULT
8.430,2.713742,1.439991,2.124148,0.882504,2.590459,1.307324,2.089356,0.795540,6.5015,4.3285,0.6366,FAULT
8.440,2.706421,1.429843,2.120053,0.886362,2.594068,1.311137,2.090312,0.798367,5.4249,4.3833,0.6434,FAULT
8.450,2.664886,1.445278,2.062382,0.871418,2.596272,1.315313,2.089442,0.800640,7.1789,4.5231,0.6602,FAULT
8.460,2.675078,1.456515,2.071698,0.861788,2.598725,1.319708,2.088890,0.802544,7.7779,4.6859,0.6789,FAULT
8.470,2.667408,1.445029,2.065865,0.871297,2.600863,1.323609,2.088173,0.804684,6.2085,4.7620,0.6874,FAULT
8.480,2.608465,1.452899,1.987309,0.862424,2.601100,1.327633,2.085034,0.806481,8.5197,4.9499,0.7075,FAULT
8.490,2.574973,1.460213,1.949265,0.835841,2.600287,1.331760,2.080808,0.807395,10.8394,5.2443,0.7369,FAULT
8.500,2.568268,1.456804,1.941778,0.838584,2.599290,1.335652,2.076480,0.808366,9.8644,5.4753,0.7581,FAULT
8.510,2.532077,1.456589,1.895210,0.835431,2.597198,1.339416,2.070838,0.809208,11.0210,5.7526,0.7816,FAULT
8.520,2.502223,1.455299,1.857252,0.832970,2.594242,1.343023,2.064190,0.809948,11.7795,6.0540,0.8048,FAULT
8.530,2.504603,1.454661,1.860297,0.834442,2.591451,1.346498,2.057843,0.810710,10.7807,6.2903,0.8215,FAULT
8.540,2.494807,1.483341,1.828369,0.825124,2.588443,1.350758,2.050700,0.811159,16.5632,6.8040,0.8534,FAULT
8.550,2.494172,1.478267,1.836116,0.815046,2.585509,1.354727,2.044021,0.811280,14.9592,7.2117,0.8749,FAULT
8.560,2.513370,1.454725,1.876178,0.825081,2.583263,1.357839,2.038797,0.811709,8.4380,7.2730,0.8779,FAULT
8.570,2.511033,1.463197,1.858142,0.843594,2.581015,1.361119,2.033173,0.812702,8.9036,7.3546,0.8817,FAULT
8.580,2.530390,1.508397,1.849644,0.840494,2.579439,1.365703,2.027461,0.813567,15.5771,7.7657,0.8995,FAULT
8.590,2.545761,1.492201,1.890160,0.825551,2.578391,1.369640,2.023187,0.813940,11.1448,7.9346,0.9060,FAULT
8.600,2.562839,1.467652,1.931411,0.826917,2.577907,1.372691,2.020330,0.814344,5.9893,7.8374,0.9023,FAULT
8.610,2.572871,1.477618,1.919694,0.866652,2.577750,1.375957,2.017198,0.815972,6.0289,7.7470,0.8987,FAULT
8.620,2.583160,1.508173,1.907286,0.872004,2.577919,1.380073,2.013777,0.817716,9.3570,7.8275,0.9019,FAULT
8.630,2.581326,1.493137,1.921869,0.860352,2.578025,1.383592,2.010916,0.819043,6.8424,7.7782,0.9000,FAULT
8.640,2.581972,1.493367,1.918565,0.869219,2.578148,1.387009,2.008041,0.820605,6.3698,7.7078,0.8971,FAULT
8.651,2.562008,1.489920,1.886873,0.885287,2.577645,1.390212,2.004270,0.822618,6.2598,7.6354,0.8941,FAULT
8.660,2.557955,1.487400,1.882322,0.887492,2.577032,1.393237,2.000474,0.824638,5.7411,7.5407,0.8901,FAULT
8.670,2.535605,1.490107,1.846974,0.893063,2.575743,1.396253,1.995696,0.826768,6.5119,7.4892,0.8878,FAULT
8.680,2.489988,1.529726,1.762062,0.868973,2.573074,1.400407,1.988424,0.828081,15.4628,7.8879,0.9042,FAULT
8.690,2.462521,1.515457,1.731374,0.877352,2.569632,1.403988,1.980423,0.829615,13.3190,8.1595,0.9141,FAULT
8.700,2.480549,1.495499,1.774615,0.875984,2.566860,1.406837,1.974016,0.831058,8.0307,8.1530,0.9139,FAULT
8.710,2.428537,1.497443,1.707480,0.860214,2.562554,1.409657,1.965720,0.831966,11.1896,8.3049,0.9190,FAULT
8.720,2.388849,1.529649,1.634022,0.834714,2.557147,1.413392,1.955395,0.832051,22.5007,9.0147,0.9393,FAULT
8.730,2.390181,1.520287,1.642797,0.838398,2.551950,1.416719,1.945665,0.832249,18.2865,9.4782,0.9498,FAULT
8.740,2.392593,1.516057,1.655361,0.828162,2.546990,1.419811,1.936629,0.832122,16.4132,9.8250,0.9565,FAULT
8.750,2.398837,1.521151,1.657584,0.832426,2.542378,1.422966,1.927943,0.832131,15.8412,10.1258,0.9616,FAULT
8.760,2.415340,1.544346,1.661033,0.830562,2.538424,1.426744,1.919635,0.832082,19.2209,10.5806,0.9683,FAULT
8.770,2.437239,1.564281,1.675237,0.828696,2.535274,1.431025,1.912028,0.831977,21.4301,11.1230,0.9748,FAULT
8.780,2.496608,1.589258,1.740570,0.823240,2.534071,1.435950,1.906691,0.831705,21.7765,11.6557,0.9799,FAULT
8.790,2.518534,1.588073,1.767928,0.833947,2.533587,1.440685,1.902372,0.831775,17.5661,11.9512,0.9823,FAULT
8.800,2.518917,1.579702,1.773831,0.838458,2.533131,1.445012,1.898371,0.831983,14.2529,12.0663,0.9831,FAULT
8.810,2.523803,1.587755,1.775209,0.835013,2.532840,1.449456,1.894537,0.832077,15.0253,12.2143,0.9842,FAULT
8.820,2.554227,1.635096,1.784016,0.817204,2.533506,1.455234,1.891097,0.831614,25.4703,12.8771,0.9881,FAULT
8.830,2.549802,1.635417,1.777738,0.816425,2.534013,1.460842,1.887568,0.831141,24.4903,13.4577,0.9908,FAULT
8.840,2.549695,1.607353,1.796347,0.830962,2.534501,1.465403,1.884729,0.831136,14.6180,13.5157,0.9910,FAULT
8.850,2.576879,1.609705,1.823321,0.851268,2.535820,1.469895,1.882818,0.831762,11.5667,13.4183,0.9906,FAULT
8.860,2.589179,1.639538,1.814508,0.850483,2.537481,1.475175,1.880691,0.832345,16.6137,13.5781,0.9912,FAULT
8.870,2.594741,1.657719,1.806889,0.848411,2.539264,1.480857,1.878394,0.832845,19.9027,13.8943,0.9924,FAULT
8.880,2.610738,1.650662,1.835643,0.849521,2.541488,1.486142,1.877063,0.833364,15.6987,13.9845,0.9927,FAULT
8.890,2.644546,1.646914,1.886644,0.849631,2.544696,1.491147,1.877362,0.833871,11.9787,13.8842,0.9923,FAULT
8.901,2.655589,1.643607,1.914593,0.827673,2.548148,1.495892,1.878520,0.833678,11.1634,13.7482,0.9919,FAULT
8.910,2.656263,1.654479,1.905837,0.828381,2.551513,1.500829,1.879371,0.833513,12.5186,13.6867,0.9916,FAULT
8.920,2.684388,1.667707,1.933296,0.828888,2.555649,1.506023,1.881049,0.833369,12.9966,13.6522,0.9915,FAULT
8.930,2.693646,1.671192,1.958057,0.793006,2.559945,1.511164,1.883446,0.832112,15.0951,13.7243,0.9918,FAULT
8.940,2.716221,1.663363,1.987038,0.814101,2.564809,1.515902,1.886671,0.831552,10.1598,13.5461,0.9911,FAULT
8.950,2.728139,1.671031,1.989508,0.832018,2.569893,1.520730,1.889872,0.831566,9.4399,13.3408,0.9903,FAULT
8.960,2.726854,1.678325,1.983149,0.828300,2.574779,1.525636,1.892775,0.831465,10.3211,13.1898,0.9896,FAULT
8.970,2.738436,1.698700,1.986525,0.816803,2.579873,1.531023,1.895693,0.831008,13.7730,13.2190,0.9897,FAULT
8.980,2.744437,1.696512,1.994659,0.821653,2.584995,1.536174,1.898774,0.830717,11.9238,13.1542,0.9895,FAULT
8.990,2.753577,1.677953,2.018184,0.832823,2.590242,1.540587,1.902491,0.830783,7.3036,12.8617,0.9880,FAULT
9.000,2.756003,1.662273,2.032499,0.837466,2.595402,1.544375,1.906537,0.830991,4.7455,12.4559,0.9857,FAULT
9.010,2.754670,1.698404,2.007842,0.819881,2.600359,1.549169,1.909691,0.830645,10.2725,12.3467,0.9850,FAULT
9.020,2.757352,1.716824,1.996581,0.818028,2.605246,1.554388,1.912395,0.830252,13.0943,12.3841,0.9853,FAULT
9.030,2.776947,1.708182,2.031622,0.816126,2.610591,1.559175,1.916106,0.829812,10.0618,12.2680,0.9845,FAULT
9.040,2.758117,1.677193,2.025939,0.830545,2.615183,1.562848,1.919525,0.829835,4.9282,11.9010,0.9819,FAULT
9.050,2.747260,1.698063,1.994594,0.828018,2.619294,1.567057,1.921862,0.829779,7.7644,11.6942,0.9802,FAULT
9.060,2.733417,1.723211,1.958532,0.816252,2.622846,1.571918,1.923003,0.829358,13.0887,11.7639,0.9808,FAULT
9.070,2.750552,1.736704,1.977511,0.799278,2.626821,1.577047,1.924700,0.828421,15.6318,11.9573,0.9823,FAULT
9.080,2.733753,1.695245,1.985554,0.810635,2.630150,1.580726,1.926594,0.827868,6.9407,11.7064,0.9803,FAULT
9.090,2.727160,1.685629,1.970491,0.844525,2.633169,1.583991,1.927960,0.828386,4.1905,11.3306,0.9769,FAULT
9.100,2.718361,1.717840,1.923182,0.860165,2.635821,1.588157,1.927812,0.829375,8.1572,11.1720,0.9753,FAULT
9.110,2.708463,1.735377,1.910625,0.820826,2.638082,1.592740,1.927277,0.829109,13.4638,11.2866,0.9765,FAULT
9.120,2.720239,1.715925,1.947045,0.815058,2.640639,1.596574,1.927892,0.828672,8.6139,11.1529,0.9751,FAULT
9.130,2.734335,1.692899,1.982770,0.824199,2.643556,1.599573,1.929600,0.828533,4.0005,10.7953,0.9710,FAULT
9.140,2.733941,1.697169,1.978623,0.824080,2.646369,1.602610,1.931126,0.828394,4.2452,10.4678,0.9668,FAULT
9.150,2.743414,1.728393,1.972032,0.806266,2.649390,1.606526,1.932399,0.827705,9.0297,10.3959,0.9657,FAULT
9.160,2.778150,1.745921,2.009706,0.794329,2.653398,1.610865,1.934806,0.826666,10.9897,10.4256,0.9662,FAULT
9.170,2.797576,1.731439,2.049341,0.792941,2.657886,1.614618,1.938371,0.825617,7.3655,10.2726,0.9639,FAULT
9.180,2.785380,1.694290,2.061708,0.798172,2.661854,1.617098,1.942210,0.824762,2.7832,9.8981,0.9578,FAULT
9.190,2.798353,1.716191,2.052599,0.819942,2.666103,1.620182,1.945646,0.824612,3.5418,9.5803,0.9519,FAULT
9.200,2.794908,1.753160,2.013158,0.827729,2.670112,1.624321,1.947747,0.824709,7.6791,9.4852,0.9499,FAULT
9.210,2.793016,1.762931,2.003557,0.823874,2.673938,1.628636,1.949484,0.824683,9.0615,9.4641,0.9495,FAULT
9.220,2.807431,1.738198,2.037910,0.840988,2.678093,1.632046,1.952237,0.825191,4.0649,9.1941,0.9436,FAULT
9.230,2.804144,1.721719,2.046534,0.842974,2.682016,1.634837,1.955172,0.825744,2.3928,8.8540,0.9351,FAULT
9.240,2.794572,1.729111,2.027109,0.842992,2.685520,1.637772,1.957411,0.826281,2.9607,8.5594,0.9269,FAULT
9.250,2.785126,1.763804,1.983772,0.842954,2.688620,1.641695,1.958232,0.826800,7.1816,8.4905,0.9248,FAULT
9.260,2.792217,1.751444,2.005432,0.840932,2.691845,1.645111,1.959701,0.827240,4.8932,8.3106,0.9192,FAULT
9.270,2.809800,1.723464,2.049922,0.849980,2.695516,1.647550,1.962509,0.827948,1.7006,7.9801,0.9077,FAULT
9.280,2.768554,1.698974,2.002821,0.875834,2.697790,1.649150,1.963764,0.829438,1.0057,7.6314,0.8939,FAULT
9.290,2.763042,1.722076,1.975290,0.875835,2.699821,1.651420,1.964123,0.830883,1.8840,7.3440,0.8812,FAULT
9.300,2.772878,1.742298,1.969681,0.879548,2.702095,1.654249,1.964296,0.832397,3.0950,7.1316,0.8709,FAULT
9.310,2.777034,1.740308,1.980041,0.873317,2.704428,1.656928,1.964786,0.833671,2.6830,6.9091,0.8592,FAULT
9.321,2.785509,1.703319,2.016461,0.889746,2.706951,1.658372,1.966394,0.835417,1.1474,6.6211,0.8427,FAULT
9.330,2.806724,1.695227,2.046968,0.902125,2.710057,1.659519,1.968902,0.837493,1.8086,6.3804,0.8275,FAULT
9.341,2.820099,1.714527,2.052448,0.894880,2.713482,1.661231,1.971503,0.839279,1.3952,6.1312,0.8104,FAULT
9.351,2.807147,1.736234,2.026376,0.871417,2.716398,1.663566,1.973211,0.840280,1.6869,5.9090,0.7939,FAULT
9.360,2.831895,1.729467,2.066160,0.871524,2.719993,1.665617,1.976104,0.841252,1.1668,5.6719,0.7750,FAULT
9.370,2.868408,1.708747,2.131032,0.875585,2.724612,1.666959,1.980926,0.842321,1.3210,5.4543,0.7562,FAULT
9.380,2.851245,1.689608,2.122074,0.878422,2.728554,1.667664,1.985320,0.843444,1.5753,5.2604,0.7384,FAULT
9.390,2.835468,1.717307,2.071818,0.893479,2.731882,1.669210,1.988012,0.845002,1.1451,5.0546,0.7183,FAULT
9.400,2.824700,1.745046,2.030391,0.900697,2.734771,1.671570,1.989331,0.846735,1.8653,4.8951,0.7018,FAULT
9.410,2.829880,1.736665,2.049433,0.889967,2.737732,1.673596,1.991202,0.848081,1.2659,4.7137,0.6820,FAULT
9.420,2.798525,1.705335,2.027196,0.902248,2.739624,1.674584,1.992323,0.849767,0.9574,4.5259,0.6605,FAULT
9.430,2.770993,1.701205,1.993007,0.901236,2.740600,1.675413,1.992344,0.851369,0.7440,4.3368,0.6377,FAULT
9.440,2.760302,1.713846,1.969133,0.896947,2.741214,1.676609,1.991621,0.852788,0.7867,4.1593,0.6151,FAULT
9.450,2.761978,1.720438,1.971346,0.884542,2.741860,1.677973,1.990990,0.853776,0.8583,3.9942,0.5932,FAULT
9.460,2.763896,1.707313,1.983887,0.887918,2.742546,1.678887,1.990769,0.854839,0.4317,3.8161,0.5685,FAULT
9.470,2.796292,1.695116,2.033629,0.900100,2.744219,1.679392,1.992103,0.856248,0.8722,3.6689,0.5473,FAULT
9.480,2.804005,1.689539,2.050559,0.896163,2.746080,1.679708,1.993923,0.857490,0.9656,3.5337,0.5272,FAULT
9.490,2.813216,1.707877,2.048000,0.896125,2.748169,1.680585,1.995606,0.858693,0.6149,3.3878,0.5049,FAULT
9.500,2.822291,1.739182,2.033072,0.898439,2.750477,1.682408,1.996772,0.859930,1.0736,3.2721,0.4866,NORMAL
9.510,2.842187,1.725467,2.070936,0.901120,2.753331,1.683749,1.999081,0.861212,0.7934,3.1481,0.4667,NORMAL
9.520,2.837566,1.709484,2.072437,0.913483,2.755953,1.684550,2.001364,0.862839,1.2160,3.0515,0.4508,NORMAL
9.530,2.812428,1.702478,2.040230,0.921294,2.757711,1.685108,2.002574,0.864659,1.2688,2.9624,0.4359,NORMAL
9.540,2.820507,1.724052,2.031387,0.925406,2.759666,1.686320,2.003471,0.866549,1.0759,2.8681,0.4199,NORMAL
9.550,2.827812,1.737328,2.028963,0.928184,2.761787,1.687908,2.004264,0.868468,1.2118,2.7853,0.4056,NORMAL
9.560,2.836641,1.737594,2.040414,0.929520,2.764117,1.689454,2.005389,0.870368,1.1893,2.7055,0.3917,NORMAL
9.570,2.821579,1.713308,2.035601,0.939263,2.765905,1.690197,2.006330,0.872513,1.4845,2.6444,0.3810,NORMAL
9.580,2.826537,1.715857,2.039115,0.941890,2.767793,1.690996,2.007350,0.874672,1.4910,2.5867,0.3708,NORMAL
9.590,2.824367,1.735428,2.027100,0.925312,2.769554,1.692379,2.007965,0.876249,0.8620,2.5005,0.3555,NORMAL
9.600,2.816719,1.740548,2.018011,0.912157,2.771022,1.693878,2.008278,0.877366,0.8204,2.4165,0.3404,NORMAL
9.610,2.828145,1.735167,2.040674,0.907331,2.772800,1.695163,2.009286,0.878299,0.5323,2.3223,0.3233,NORMAL
9.620,2.822745,1.725525,2.040976,0.908223,2.774354,1.696108,2.010273,0.879230,0.3618,2.2243,0.3054,NORMAL
9.630,2.808349,1.731522,2.013471,0.913560,2.775413,1.697210,2.010372,0.880299,0.5011,2.1381,0.2896,NORMAL
9.640,2.809044,1.752603,1.987997,0.931117,2.776459,1.698935,2.009676,0.881881,1.3600,2.0992,0.2825,NORMAL
9.650,2.817208,1.758577,1.994574,0.930453,2.777728,1.700791,2.009206,0.883393,1.4781,2.0681,0.2768,NORMAL
9.660,2.795025,1.743314,1.976680,0.930460,2.778266,1.702115,2.008193,0.884858,0.9429,2.0119,0.2664,NORMAL
9.670,2.775170,1.736053,1.949795,0.941272,2.778170,1.703171,2.006375,0.886614,0.9549,1.9590,0.2567,NORMAL
9.680,2.785442,1.740317,1.959115,0.944379,2.778396,1.704327,2.004904,0.888412,0.9855,1.9104,0.2478,NORMAL
9.690,2.788907,1.745973,1.965061,0.931726,2.778723,1.705624,2.003664,0.889760,0.9502,1.8624,0.2389,NORMAL
9.700,2.784296,1.740456,1.967839,0.922349,2.778897,1.706708,2.002549,0.890774,0.6793,1.8032,0.2281,NORMAL
9.710,2.793837,1.744463,1.978431,0.920970,2.779362,1.707883,2.001798,0.891714,0.6870,1.7474,0.2179,NORMAL
9.720,2.784943,1.743431,1.970016,0.914000,2.779536,1.708990,2.000809,0.892408,0.7105,1.6956,0.2085,NORMAL
9.730,2.787278,1.747175,1.971245,0.911314,2.779777,1.710178,1.999889,0.892996,0.8246,1.6520,0.2006,NORMAL
9.740,2.788380,1.762767,1.954224,0.921261,2.780044,1.711815,1.998467,0.893876,1.6331,1.6511,0.2004,NORMAL
9.750,2.801012,1.768289,1.970074,0.915219,2.780697,1.713573,1.997584,0.894541,1.7276,1.6549,0.2011,NORMAL
9.760,2.799053,1.757274,1.978009,0.913325,2.781268,1.714933,1.996974,0.895125,0.9644,1.6204,0.1949,NORMAL
9.770,2.768897,1.753256,1.936874,0.917281,2.780883,1.716126,1.995104,0.895815,1.1748,1.5981,0.1909,NORMAL
9.780,2.757667,1.761526,1.921937,0.898838,2.780161,1.717539,1.992826,0.895909,2.3321,1.6348,0.1975,NORMAL
9.790,2.758629,1.767329,1.922704,0.888704,2.779490,1.719089,1.990643,0.895685,3.0250,1.7043,0.2101,NORMAL
9.800,2.763266,1.771527,1.929584,0.879793,2.778985,1.720721,1.988743,0.895190,3.4502,1.7916,0.2260,NORMAL
9.810,2.760561,1.754064,1.940262,0.882801,2.778412,1.721759,1.987234,0.894804,1.5902,1.7815,0.2241,NORMAL
9.820,2.745610,1.751652,1.913337,0.899570,2.777391,1.722690,1.984934,0.894953,1.3259,1.7587,0.2200,NORMAL
9.830,2.731131,1.766039,1.884741,0.887657,2.775951,1.724039,1.981815,0.894726,3.3235,1.8370,0.2343,NORMAL
9.840,2.719696,1.776162,1.861924,0.880474,2.774200,1.725661,1.978083,0.894282,5.2261,2.0064,0.2654,NORMAL
9.850,2.724647,1.763351,1.882296,0.878212,2.772658,1.726834,1.975102,0.893782,3.1688,2.0646,0.2761,NORMAL
9.860,2.705104,1.738649,1.876306,0.879864,2.770555,1.727202,1.972026,0.893349,1.4192,2.0323,0.2702,NORMAL
9.870,2.669825,1.741283,1.816799,0.891708,2.767419,1.727641,1.967195,0.893298,2.4251,2.0519,0.2738,NORMAL
9.880,2.671827,1.766242,1.796383,0.889977,2.764444,1.728842,1.961878,0.893194,5.1288,2.2058,0.3020,NORMAL
9.890,2.675529,1.771422,1.807890,0.867211,2.761676,1.730167,1.957085,0.892385,6.4076,2.4159,0.3402,NORMAL
9.900,2.675879,1.741351,1.841904,0.857565,2.759006,1.730516,1.953500,0.891302,2.6994,2.4300,0.3428,NORMAL
9.910,2.672488,1.715944,1.859506,0.860214,2.756313,1.730062,1.950574,0.890334,0.8936,2.3532,0.3289,NORMAL
9.920,2.681861,1.738669,1.851649,0.860701,2.753995,1.730330,1.947495,0.889412,1.8996,2.3305,0.3248,NORMAL
9.930,2.698665,1.763553,1.855027,0.855306,2.752273,1.731364,1.944616,0.888350,3.7818,2.4031,0.3379,NORMAL
9.940,2.698047,1.760766,1.864851,0.837549,2.750585,1.732279,1.942134,0.886769,4.1642,2.4912,0.3538,NORMAL
9.950,2.685653,1.730287,1.872857,0.843355,2.748564,1.732217,1.939977,0.885417,1.4063,2.4369,0.3440,NORMAL
9.960,2.675087,1.734925,1.855238,0.839176,2.746277,1.732301,1.937340,0.883978,2.0789,2.4190,0.3408,NORMAL
9.970,2.636578,1.749136,1.790117,0.829184,2.742862,1.732825,1.932757,0.882272,5.6902,2.5826,0.3701,NORMAL
9.980,2.658297,1.757955,1.816462,0.822560,2.740230,1.733608,1.929137,0.880414,5.7617,2.7415,0.3980,NORMAL
9.990,2.654823,1.742214,1.828747,0.817592,2.737572,1.733876,1.926012,0.878458,3.9409,2.8015,0.4084,NORMAL
10.000,2.634146,1.718946,1.823516,0.811628,2.734352,1.733411,1.922822,0.876378,2.7208,2.7975,0.4077,NORMAL
10.010,2.622883,1.717315,1.810916,0.806801,2.730883,1.732910,1.919339,0.874212,3.0717,2.8112,0.4101,NORMAL
10.020,2.630629,1.715029,1.822173,0.811522,2.727762,1.732353,1.916314,0.872261,2.2348,2.7824,0.4051,NORMAL
10.030,2.635542,1.719102,1.826888,0.808239,2.724892,1.731941,1.913531,0.870268,2.3682,2.7616,0.4015,NORMAL
10.040,2.631665,1.720489,1.826855,0.792580,2.721990,1.731584,1.910833,0.867850,3.2829,2.7877,0.4060,NORMAL
10.050,2.641288,1.699550,1.862906,0.785822,2.719478,1.730587,1.909341,0.865297,1.9927,2.7480,0.3992,NORMAL
10.060,2.652703,1.673119,1.899245,0.793960,2.717399,1.728798,1.909027,0.863076,1.4681,2.6840,0.3880,NORMAL
10.070,2.652358,1.678530,1.896843,0.787099,2.715375,1.727234,1.908647,0.860711,1.4388,2.6217,0.3770,NORMAL
10.080,2.655179,1.699443,1.889598,0.768951,2.713501,1.726369,1.908055,0.857855,2.3105,2.6061,0.3743,NORMAL
10.090,2.679657,1.680140,1.940042,0.770668,2.712448,1.724930,1.909050,0.855141,1.7627,2.5640,0.3668,NORMAL
10.100,2.669160,1.644546,1.957231,0.767547,2.711100,1.722428,1.910550,0.852415,3.1590,2.5937,0.3721,NORMAL
10.110,2.643243,1.633003,1.931093,0.768707,2.708988,1.719644,1.911189,0.849809,3.3485,2.6315,0.3787,NORMAL
10.120,2.638740,1.647461,1.912750,0.768248,2.706801,1.717397,1.911238,0.847271,2.2332,2.6115,0.3752,NORMAL
10.130,2.617520,1.641322,1.894188,0.754671,2.704022,1.715029,1.910707,0.844388,2.5742,2.6097,0.3749,NORMAL
10.140,2.594882,1.619158,1.893605,0.725259,2.700625,1.712045,1.910175,0.840680,4.2619,2.6923,0.3894,NORMAL
10.150,2.574024,1.594231,1.890031,0.715411,2.696685,1.708378,1.909548,0.836781,5.6266,2.8390,0.4149,NORMAL
10.160,2.556873,1.571895,1.881939,0.724604,2.692333,1.704130,1.908689,0.833289,6.6902,3.0316,0.4474,NORMAL
10.170,2.563371,1.585426,1.879040,0.725609,2.688319,1.700435,1.907766,0.829938,5.1456,3.1373,0.4649,NORMAL
10.180,2.549507,1.599989,1.852667,0.712493,2.683998,1.697308,1.906051,0.826282,4.3251,3.1967,0.4745,NORMAL
10.190,2.544275,1.568887,1.877672,0.697337,2.679649,1.693311,1.905167,0.822268,6.4157,3.3576,0.5001,FAULT
10.200,2.547285,1.548854,1.884568,0.733565,2.675529,1.688815,1.904526,0.819507,7.6307,3.5713,0.5329,FAULT
10.210,2.552292,1.557380,1.884618,0.732788,2.671693,1.684723,1.903906,0.816808,6.2494,3.7052,0.5526,FAULT
10.220,2.571836,1.554791,1.913143,0.732699,2.668584,1.680679,1.904194,0.814190,6.6465,3.8522,0.5736,FAULT
10.230,2.570962,1.560643,1.903015,0.743486,2.665546,1.676943,1.904157,0.811989,5.5980,3.9395,0.5857,FAULT
10.240,2.571462,1.551574,1.916062,0.730578,2.662617,1.673040,1.904528,0.809455,6.2374,4.0544,0.6013,FAULT
10.250,2.569134,1.506157,1.944073,0.743318,2.659707,1.667846,1.905759,0.807396,12.9650,4.4999,0.6574,FAULT
10.260,2.551249,1.503178,1.922119,0.744841,2.656332,1.662720,1.906268,0.805449,12.0518,4.8775,0.6999,FAULT
10.270,2.543133,1.520204,1.903845,0.729300,2.652808,1.658284,1.906193,0.803079,7.9535,5.0313,0.7159,FAULT
10.280,2.541661,1.512945,1.911249,0.719837,2.649348,1.653760,1.906350,0.800488,8.3023,5.1949,0.7321,FAULT
10.290,2.531818,1.488479,1.910131,0.738874,2.645690,1.648616,1.906468,0.798570,11.7636,5.5233,0.7623,FAULT
10.300,2.525329,1.471941,1.915404,0.736142,2.641944,1.643116,1.906746,0.796627,13.6919,5.9318,0.7957,FAULT
10.310,2.506591,1.469064,1.895079,0.730429,2.637731,1.637699,1.906383,0.794566,12.4489,6.2576,0.8193,FAULT
10.320,2.482581,1.469853,1.873922,0.700827,2.632901,1.632474,1.905372,0.791649,10.1276,6.4511,0.8321,FAULT
10.330,2.484547,1.470510,1.878783,0.693360,2.628283,1.627433,1.904545,0.788589,9.4189,6.5995,0.8414,FAULT
10.340,2.483103,1.438813,1.896311,0.706839,2.623764,1.621562,1.904288,0.786045,14.1637,6.9777,0.8629,FAULT
10.350,2.470175,1.424115,1.889186,0.710375,2.618984,1.615416,1.903818,0.783689,15.7213,7.4149,0.8845,FAULT
10.360,2.441269,1.436771,1.844999,0.701042,2.613452,1.609855,1.901987,0.781117,11.2654,7.6074,0.8929,FAULT
10.370,2.438342,1.433271,1.848454,0.688816,2.608001,1.604359,1.900321,0.778244,10.8422,7.7691,0.8996,FAULT
10.380,2.425596,1.407523,1.850100,0.692476,2.602324,1.598232,1.898758,0.775574,14.1404,8.0877,0.9116,FAULT
