time_s,p_fault,fault_bin
10.5080,0.559724,1
10.5180,0.552240,1
10.5280,0.530997,1
10.5380,0.529363,1
10.5480,0.523920,1
10.5580,0.513718,1
10.5680,0.506817,1
10.5780,0.526825,1
10.5880,0.555818,1
10.5980,0.578554,1
10.6080,0.605908,1
10.6180,0.615088,1
10.6280,0.675316,1
10.6380,0.725963,1
10.6480,0.737962,1
10.6580,0.768821,1
10.6680,0.781764,1
10.6780,0.796241,1
10.6880,0.805486,1
10.6980,0.805305,1
10.7080,0.816636,1
10.7180,0.827292,1
10.7280,0.824615,1
10.7380,0.829165,1
10.7480,0.811462,1
10.7580,0.792519,1
10.7680,0.773845,1
10.7780,0.749750,1
10.7880,0.725376,1
10.7980,0.699242,1
10.8080,0.673726,1
10.8180,0.648422,1
10.8280,0.625285,1
10.8380,0.601398,1
10.8480,0.580374,1
10.8580,0.554183,1
10.8680,0.549431,1
10.8780,0.548738,1
10.8880,0.544261,1
10.8980,0.543111,1
10.9080,0.542866,1
10.9180,0.520526,1
10.9280,0.511453,1
10.9380,0.500238,1
10.9480,0.475059,0
10.9580,0.452948,0
10.9680,0.430690,0
10.9780,0.414723,0
10.9880,0.397432,0
10.9980,0.381598,0
11.0080,0.376795,0
11.0180,0.370251,0
11.0280,0.387470,0
11.0380,0.388745,0
11.0480,0.394234,0
11.0580,0.397618,0
11.0680,0.389976,0
11.0780,0.387041,0
11.0880,0.382397,0
11.0980,0.385164,0
11.1080,0.398019,0
11.1180,0.463934,0
11.1280,0.487296,0
11.1380,0.518826,1
11.1480,0.532744,1
11.1580,0.544213,1
11.1680,0.569235,1
11.1780,0.564285,1
11.1880,0.591394,1
11.1980,0.626708,1
11.2080,0.653215,1
11.2180,0.684688,1
11.2280,0.688024,1
11.2380,0.694338,1
11.2480,0.688553,1
11.2580,0.688070,1
11.2680,0.692390,1
11.2780,0.696227,1
11.2880,0.703326,1
11.2980,0.697289,1
11.3080,0.694378,1
11.3180,0.675126,1
11.3280,0.665796,1
11.3380,0.663113,1
11.3480,0.663846,1
11.3580,0.667341,1
11.3680,0.654957,1
11.3780,0.642870,1
11.3880,0.620893,1
11.3980,0.600607,1
11.4080,0.589805,1
11.4180,0.578812,1
11.4280,0.578594,1
11.4380,0.571187,1
11.4480,0.550983,1
11.4580,0.538679,1
11.4680,0.516693,1
11.4780,0.490678,0
11.4880,0.472671,0
11.4980,0.470284,0
11.5080,0.452589,0
11.5180,0.441329,0
11.5280,0.423845,0
11.5380,0.408351,0
11.5480,0.395679,0
11.5580,0.384793,0
11.5680,0.372956,0
11.5780,0.357655,0
11.5880,0.362501,0
11.5980,0.344792,0
11.6080,0.386500,0
11.6180,0.402748,0
11.6280,0.415714,0
11.6380,0.430131,0
11.6480,0.426385,0
11.6580,0.424747,0
11.6680,0.427916,0
11.6780,0.431304,0
11.6880,0.441153,0
11.6980,0.447830,0
11.7080,0.456529,0
11.7180,0.477520,0
11.7280,0.489144,0
11.7380,0.509391,1
11.7480,0.524497,1
11.7580,0.528799,1
11.7680,0.532903,1
11.7780,0.535518,1
11.7880,0.542099,1
11.7980,0.545352,1
11.8080,0.605300,1
11.8180,0.644850,1
11.8280,0.692461,1
11.8380,0.729326,1
11.8480,0.742661,1
11.8580,0.762147,1
11.8680,0.764895,1
11.8780,0.767185,1
11.8880,0.766019,1
11.8980,0.761396,1
11.9080,0.756916,1
11.9180,0.754311,1
11.9280,0.751095,1
11.9380,0.756342,1
11.9480,0.759518,1
11.9580,0.759106,1
11.9680,0.763493,1
11.9780,0.765804,1
11.9880,0.766723,1
11.9980,0.766265,1
12.0080,0.752249,1
12.0180,0.735085,1
12.0280,0.722298,1
12.0380,0.702119,1
12.0480,0.689806,1
12.0580,0.680869,1
12.0680,0.668732,1
12.0780,0.662209,1
12.0880,0.658980,1
12.0980,0.650691,1
12.1100,0.650942,1
12.1180,0.636984,1
12.1280,0.614357,1
12.1380,0.596340,1
12.1480,0.572480,1
12.1580,0.550083,1
12.1680,0.524159,1
12.1780,0.499685,0
12.1880,0.473874,0
12.1980,0.448203,0
12.2080,0.429868,0
12.2180,0.413432,0
12.2280,0.398198,0
12.2380,0.384750,0
12.2480,0.367064,0
12.2580,0.351552,0
12.2680,0.340173,0
12.2780,0.331726,0
12.2880,0.372452,0
12.2980,0.403177,0
12.3080,0.437031,0
12.3180,0.488876,0
12.3280,0.532605,1
12.3380,0.560109,1
12.3480,0.557496,1
12.3580,0.552689,1
12.3680,0.545579,1
12.3780,0.557224,1
12.3880,0.571011,1
12.3980,0.597051,1
12.4080,0.620958,1
12.4180,0.636259,1
12.4280,0.633017,1
12.4380,0.636227,1
12.4480,0.629909,1
12.4580,0.628585,1
12.4680,0.616648,1
12.4780,0.597659,1
12.4880,0.588050,1
12.4980,0.565932,1
12.5080,0.545062,1
12.5180,0.533088,1
12.5280,0.514490,1
12.5380,0.493632,0
12.5480,0.471161,0
12.5580,0.447334,0
12.5680,0.423015,0
12.5780,0.403683,0
12.5880,0.384443,0
12.5980,0.384353,0
12.6080,0.382256,0
12.6180,0.383310,0
12.6280,0.375971,0
12.6380,0.378909,0
