time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
0.042,4.414939,2.717249,2.778767,2.094444,4.271682,2.611258,2.732696,1.985120,4.2600,27.4637,1.0000,FAULT
0.043,4.433892,2.812597,2.749733,2.046379,4.276731,2.617525,2.733227,1.987027,18.8723,27.0341,1.0000,FAULT
0.043,4.533884,2.714219,2.957199,2.108101,4.284736,2.620535,2.740198,1.990796,6.6707,26.0159,1.0000,FAULT
0.043,4.429015,2.704381,2.837000,2.062505,4.289227,2.623145,2.743211,1.993028,2.3015,24.8302,0.9999,FAULT
0.043,4.493546,2.829088,2.825750,2.050208,4.295586,2.629555,2.745781,1.994808,16.2958,24.4035,0.9999,FAULT
0.043,4.559215,2.711912,2.941871,2.185719,4.303792,2.632118,2.751884,2.000750,10.3116,23.6989,0.9999,FAULT
0.043,4.417978,2.708450,2.851701,2.012618,4.307347,2.634494,2.754991,2.001119,1.4864,22.5883,0.9998,FAULT
0.043,4.567242,2.844390,2.918888,2.061368,4.315436,2.641028,2.760093,2.002995,13.6429,22.1410,0.9998,FAULT
0.043,4.500084,2.702060,2.923499,2.098281,4.321184,2.642928,2.765179,2.005961,4.0605,21.2370,0.9997,FAULT
0.043,4.418587,2.808695,2.745515,2.024177,4.324216,2.648087,2.764567,2.006528,16.1916,20.9847,0.9997,FAULT
0.043,4.506505,2.688450,2.926345,2.125400,4.329890,2.649344,2.769603,2.010228,5.9965,20.2353,0.9996,FAULT
0.044,4.383298,2.621808,2.823858,2.089319,4.331552,2.648487,2.771291,2.012690,4.1299,19.4300,0.9994,FAULT
0.044,4.609788,2.824880,2.998822,2.068156,4.340213,2.653977,2.778374,2.014416,8.1234,18.8647,0.9992,FAULT
0.044,4.626166,2.713886,3.061108,2.160059,4.349113,2.655842,2.787174,2.018950,12.6270,18.5528,0.9990,FAULT
0.044,4.539998,2.756386,2.962663,2.058288,4.355055,2.658972,2.792637,2.020174,2.7992,17.7651,0.9986,FAULT
0.044,4.527009,2.788051,2.867527,2.120820,4.360407,2.662989,2.794968,2.023307,5.4083,17.1473,0.9982,FAULT
0.044,4.499156,2.721246,2.841640,2.182272,4.364726,2.664803,2.796420,2.028255,3.8055,16.4802,0.9976,FAULT
0.044,4.463856,2.843452,2.780321,2.027463,4.367812,2.670363,2.795919,2.028230,19.8034,16.6464,0.9977,FAULT
0.044,4.650274,2.750170,3.092965,2.120184,4.376604,2.672848,2.805165,2.031092,8.1849,16.2233,0.9973,FAULT
0.044,4.536622,2.643438,3.033715,2.095173,4.381585,2.671932,2.812279,2.033087,12.1176,16.0180,0.9970,FAULT
0.044,4.530955,2.759139,2.979464,2.009852,4.386234,2.674647,2.817483,2.032364,1.8546,15.3098,0.9959,FAULT
0.044,4.554561,2.703966,2.996948,2.109715,4.391474,2.675559,2.823069,2.034772,4.9319,14.7909,0.9948,FAULT
0.044,4.506057,2.803613,2.873168,2.046755,4.395040,2.679545,2.824629,2.035145,6.8239,14.3926,0.9939,FAULT
0.045,4.646601,2.861439,3.017875,2.072558,4.402870,2.685207,2.830644,2.036309,9.2522,14.1356,0.9931,FAULT
0.045,4.621835,2.734159,3.064917,2.119439,4.409686,2.686731,2.837936,2.038897,6.3568,13.7466,0.9919,FAULT
0.045,4.548155,2.852885,2.935433,1.982422,4.413996,2.691902,2.840971,2.037139,13.6927,13.7439,0.9918,FAULT
0.045,4.665638,2.865119,3.067732,2.036735,4.421829,2.697294,2.848029,2.037126,8.1227,13.4629,0.9908,FAULT
0.045,4.573935,2.715113,3.020196,2.104152,4.426564,2.697849,2.853388,2.039213,4.7701,13.0282,0.9889,FAULT
0.045,4.700063,2.857571,3.062696,2.131846,4.435077,2.702820,2.859903,2.042096,7.1819,12.7359,0.9874,FAULT
0.045,4.756264,2.768459,3.182725,2.197259,4.445074,2.704863,2.869952,2.046926,15.2119,12.8597,0.9880,FAULT
0.045,4.681534,2.886780,3.022939,2.108340,4.452434,2.710526,2.874714,2.048837,9.8592,12.7097,0.9872,FAULT
0.045,4.700822,2.979354,2.976562,2.088362,4.460166,2.718894,2.877884,2.050068,30.3545,13.5919,0.9913,FAULT
0.045,4.640349,2.799056,3.010274,2.153224,4.465774,2.721389,2.882005,2.053278,3.4227,13.0835,0.9891,FAULT
0.045,4.599643,2.834894,2.977892,2.062099,4.469941,2.724922,2.884989,2.053553,4.1234,12.6355,0.9868,FAULT
0.045,4.841447,2.830100,3.243541,2.215758,4.481505,2.728196,2.896150,2.058602,15.1952,12.7634,0.9875,FAULT
0.045,4.797640,2.815715,3.233227,2.152984,4.491345,2.730920,2.906642,2.061540,9.5677,12.6037,0.9866,FAULT
0.046,4.813779,2.927626,3.201505,2.086106,4.501382,2.737043,2.915820,2.062304,9.7773,12.4623,0.9858,FAULT
0.046,4.837750,2.785488,3.251538,2.252196,4.511852,2.738551,2.926270,2.068215,21.1966,12.8991,0.9882,FAULT
0.046,4.661481,2.849515,2.964061,2.196362,4.516509,2.742005,2.927446,2.072204,4.6405,12.4861,0.9859,FAULT
0.046,4.847602,2.920442,3.150064,2.246634,4.526815,2.747559,2.934376,2.077633,11.2153,12.4226,0.9855,FAULT
0.046,4.795910,2.831677,3.150654,2.248496,4.535191,2.750177,2.941108,2.082952,9.5537,12.2791,0.9846,FAULT
0.046,4.872288,2.916390,3.272445,2.127196,4.545684,2.755351,2.951421,2.084329,7.4525,12.0378,0.9829,FAULT
0.046,4.873451,2.804189,3.271281,2.277229,4.555886,2.756871,2.961377,2.090333,20.1562,12.4437,0.9857,FAULT
0.046,4.777487,2.776269,3.184104,2.231186,4.562784,2.757475,2.968310,2.094718,11.8740,12.4152,0.9855,FAULT
0.047,4.900735,2.838188,3.196905,2.396183,4.573303,2.759987,2.975425,2.104101,22.1156,12.9003,0.9882,FAULT
0.047,4.899238,2.829752,3.202165,2.396075,4.583448,2.762159,2.982483,2.113189,21.8053,13.3455,0.9903,FAULT
0.047,4.955696,2.884746,3.226791,2.413498,4.595035,2.765974,2.990088,2.122537,20.4625,13.7014,0.9917,FAULT
0.047,4.922338,2.911092,3.219916,2.321011,4.605223,2.770491,2.997241,2.128715,11.2825,13.5804,0.9912,FAULT
0.047,4.830193,2.862157,3.186281,2.233032,4.612226,2.773345,3.003126,2.131962,4.6811,13.1355,0.9894,FAULT
0.047,4.877989,2.893915,3.138593,2.359930,4.620498,2.777098,3.007342,2.139058,9.8539,12.9714,0.9886,FAULT
0.047,4.874821,2.835441,3.187202,2.359217,4.628414,2.778914,3.012941,2.145911,12.6717,12.9564,0.9885,FAULT
0.047,4.967028,2.863555,3.314782,2.341717,4.638954,2.781548,3.022336,2.152005,15.7937,13.0983,0.9892,FAULT
0.047,4.906605,2.857166,3.185920,2.400268,4.647285,2.783902,3.027428,2.159733,13.1027,13.0985,0.9892,FAULT
0.048,4.925966,2.900099,3.179339,2.397160,4.655960,2.787519,3.032156,2.167123,10.8651,12.9868,0.9887,FAULT
0.048,4.816403,2.861400,3.039601,2.402282,4.660954,2.789819,3.032388,2.174443,6.4719,12.6611,0.9869,FAULT
0.048,4.820546,2.856446,3.050915,2.402145,4.665921,2.791892,3.032965,2.181531,6.3083,12.3434,0.9850,FAULT
0.048,4.902957,2.859685,3.162407,2.420820,4.673300,2.794003,3.036994,2.188979,10.9579,12.2742,0.9846,FAULT
0.048,4.869592,2.886579,3.128224,2.365335,4.679409,2.796884,3.039834,2.194468,5.6271,11.9418,0.9822,FAULT
0.048,4.876830,2.886724,3.146677,2.355573,4.685555,2.799681,3.043159,2.199483,5.2329,11.6064,0.9795,FAULT
0.048,4.815659,2.863766,3.061656,2.369742,4.689604,2.801675,3.043735,2.204783,3.7441,11.2133,0.9757,FAULT
0.048,4.842879,2.900464,3.071772,2.367488,4.694375,2.804750,3.044608,2.209847,4.6327,10.8842,0.9721,FAULT
0.048,4.884899,2.891272,3.131596,2.386606,4.700306,2.807443,3.047315,2.215349,5.4380,10.6119,0.9687,FAULT
0.049,4.863068,2.920575,3.103317,2.342882,4.705372,2.810965,3.049059,2.219319,4.6706,10.3148,0.9646,FAULT
0.049,4.867961,2.915349,3.108448,2.352728,4.710433,2.814214,3.050907,2.223471,4.2586,10.0120,0.9598,FAULT
0.049,4.829893,2.911466,3.103157,2.285093,4.714151,2.817241,3.052534,2.225389,3.0597,9.6644,0.9535,FAULT
0.049,4.819460,2.899816,3.097266,2.285871,4.717429,2.819811,3.053926,2.227272,2.2140,9.2919,0.9458,FAULT
0.049,4.834345,2.909570,3.130131,2.259994,4.721068,2.822605,3.056298,2.228291,2.3412,8.9444,0.9375,FAULT
0.049,4.843184,2.913182,3.110715,2.300708,4.724869,2.825425,3.057992,2.230545,2.6545,8.6299,0.9290,FAULT
0.049,4.901419,2.934076,3.161865,2.327598,4.730365,2.828807,3.061225,2.233566,3.8087,8.3888,0.9217,FAULT
0.049,4.884570,2.882818,3.226387,2.266895,4.735165,2.830488,3.066366,2.234603,1.8608,8.0624,0.9107,FAULT
0.049,4.914649,2.961235,3.188695,2.284095,4.740751,2.834558,3.070174,2.236144,4.8539,7.9020,0.9048,FAULT
0.049,4.886077,2.874972,3.176536,2.349023,4.745275,2.835816,3.073484,2.239657,3.4714,7.6804,0.8960,FAULT
0.050,4.875421,3.023771,3.125807,2.203605,4.749326,2.841666,3.075113,2.238535,18.8159,8.2372,0.9167,FAULT
0.050,4.937211,2.986504,3.182120,2.308888,4.755174,2.846174,3.078444,2.240725,6.3613,8.1434,0.9135,FAULT
0.050,4.863678,2.977020,3.162587,2.188780,4.758552,2.850247,3.081063,2.239108,8.2012,8.1463,0.9136,FAULT
0.050,5.002255,3.019768,3.304848,2.231936,4.766137,2.855524,3.088029,2.238885,7.7938,8.1287,0.9130,FAULT
0.050,4.868966,2.907632,3.170607,2.280298,4.769338,2.857146,3.090599,2.240174,0.9502,7.7698,0.8996,FAULT
0.050,4.965659,3.055105,3.239410,2.197800,4.775449,2.863308,3.095231,2.238855,15.8209,8.1723,0.9145,FAULT
0.050,5.037503,2.970278,3.315295,2.358538,4.783606,2.866637,3.102081,2.242580,6.1468,8.0710,0.9110,FAULT
0.050,5.012890,3.049012,3.240314,2.309320,4.790743,2.872314,3.106384,2.244658,10.1860,8.1768,0.9147,FAULT
0.050,5.212237,2.995010,3.539764,2.380629,4.803862,2.876133,3.119873,2.248890,15.8854,8.5622,0.9270,FAULT
0.050,5.083031,2.928592,3.419949,2.358919,4.812552,2.877766,3.129214,2.252315,10.6925,8.6687,0.9301,FAULT
0.050,5.164135,2.997712,3.453170,2.399507,4.823496,2.881499,3.139297,2.256896,11.3046,8.8005,0.9337,FAULT
0.050,5.169812,3.022379,3.435882,2.405598,4.834275,2.885885,3.148529,2.261525,10.1999,8.8705,0.9356,FAULT
0.051,5.221159,3.107008,3.440807,2.401635,4.846318,2.892767,3.157627,2.265886,14.0721,9.1306,0.9421,FAULT
0.051,5.295222,3.087774,3.541185,2.442341,4.860291,2.898837,3.169566,2.271379,16.0108,9.4746,0.9497,FAULT
0.051,5.319160,3.054329,3.574845,2.486971,4.874574,2.903677,3.182181,2.278089,20.0851,10.0051,0.9597,FAULT
0.051,5.279633,3.030112,3.551477,2.465759,4.887182,2.907613,3.193676,2.283931,16.4461,10.3272,0.9647,FAULT
0.051,5.256489,3.065426,3.489421,2.461256,4.898677,2.912525,3.202881,2.289450,12.1128,10.4164,0.9660,FAULT
0.051,5.328646,3.054389,3.577004,2.504041,4.912061,2.916941,3.214526,2.296130,18.5522,10.8232,0.9714,FAULT
0.051,5.381269,3.079705,3.635720,2.501001,4.926666,2.922007,3.227637,2.302507,19.6701,11.2656,0.9763,FAULT
0.051,5.381981,3.039572,3.576408,2.633633,4.940838,2.925666,3.238493,2.312814,30.7265,12.2386,0.9843,FAULT
0.051,5.378108,3.028344,3.576646,2.638331,4.954449,2.928863,3.249019,2.322946,30.3437,13.1439,0.9894,FAULT
0.051,5.456700,2.991517,3.679352,2.699773,4.970082,2.930813,3.262413,2.334675,51.3911,15.0562,0.9954,FAULT
0.051,5.432433,3.076346,3.589721,2.676065,4.984474,2.935343,3.272601,2.345302,28.4783,15.7273,0.9966,FAULT
0.051,5.513853,2.990338,3.715967,2.766233,5.000952,2.937055,3.286402,2.358404,61.1543,17.9987,0.9988,FAULT
0.052,5.464264,3.074418,3.624089,2.696685,5.015373,2.941330,3.296913,2.368934,29.1750,18.5575,0.9990,FAULT
0.052,5.502712,2.959421,3.725119,2.764988,5.030542,2.941893,3.310242,2.381261,61.6881,20.7140,0.9996,FAULT
0.052,5.420001,3.018848,3.633851,2.656707,5.042665,2.944289,3.320315,2.389835,25.2743,20.9420,0.9997,FAULT
0.052,5.613437,2.966727,3.827482,2.838940,5.060431,2.944987,3.336101,2.403814,80.2075,23.9053,0.9999,FAULT
0.052,5.363392,3.006945,3.471133,2.770469,5.069861,2.946916,3.340304,2.415227,22.4343,23.8318,0.9999,FAULT
0.052,5.495870,3.049849,3.578308,2.845825,5.083122,2.950120,3.347712,2.428630,34.3177,24.3561,0.9999,FAULT
0.052,5.365641,2.969775,3.541394,2.725631,5.091915,2.950731,3.353741,2.437875,23.3761,24.3071,0.9999,FAULT
0.052,5.557201,3.050486,3.765323,2.720175,5.106398,2.953836,3.366552,2.446662,30.6638,24.6249,0.9999,FAULT
0.052,5.427085,2.888251,3.698735,2.725917,5.116380,2.951795,3.376892,2.455354,48.8494,25.8361,1.0000,FAULT
0.052,5.464338,3.020481,3.653231,2.718378,5.127211,2.953933,3.385494,2.463541,20.9281,25.5907,1.0000,FAULT
0.052,5.375123,2.894942,3.585548,2.766785,5.134928,2.952097,3.391721,2.472980,36.2533,26.1238,1.0000,FAULT
0.052,5.464055,3.058964,3.621254,2.717564,5.145172,2.955423,3.398865,2.480593,14.3757,25.5364,1.0000,FAULT
0.052,5.535425,2.929100,3.720761,2.866573,5.157320,2.954604,3.408885,2.492608,54.0446,26.9618,1.0000,FAULT
0.053,5.471487,3.149039,3.536674,2.740923,5.167099,2.960656,3.412862,2.500337,14.7881,26.3532,1.0000,FAULT
0.053,5.471821,2.982045,3.591237,2.855039,5.176584,2.961322,3.418415,2.511378,27.5005,26.4105,1.0000,FAULT
0.053,5.437039,3.198041,3.507992,2.651022,5.184691,2.968690,3.421203,2.515724,19.2905,26.0545,1.0000,FAULT
0.053,5.518362,3.078615,3.654942,2.759683,5.195077,2.972112,3.428478,2.523318,14.3602,25.4698,1.0000,FAULT
0.053,5.391764,3.197358,3.480198,2.595428,5.201199,2.979123,3.430088,2.525562,20.0383,25.1982,1.0000,FAULT
0.053,5.573389,3.137757,3.744250,2.682860,5.212784,2.984061,3.439867,2.530459,11.5762,24.5171,0.9999,FAULT
0.053,5.350587,3.134081,3.477376,2.591172,5.217074,2.988730,3.441035,2.532348,8.4311,23.7128,0.9999,FAULT
0.053,5.529308,3.211490,3.580249,2.727894,5.226792,2.995664,3.445368,2.538435,16.2999,23.3422,0.9999,FAULT
0.053,5.419818,3.195104,3.472498,2.665988,5.232801,3.001872,3.446212,2.542405,15.2899,22.9396,0.9999,FAULT
0.054,5.536424,3.258584,3.603464,2.654932,5.242251,3.009863,3.451107,2.545908,20.8680,22.8360,0.9999,FAULT
0.054,5.383222,3.199147,3.530195,2.506444,5.246639,3.015754,3.453569,2.544680,16.3309,22.5107,0.9998,FAULT
0.054,5.499354,3.233531,3.657229,2.532164,5.254506,3.022533,3.459908,2.544290,14.8755,22.1290,0.9998,FAULT
0.054,5.420946,3.127241,3.629045,2.537135,5.259686,3.025792,3.465173,2.544067,2.6646,21.1558,0.9997,FAULT
0.054,5.457411,3.224163,3.600699,2.534377,5.265841,3.031967,3.469391,2.543766,14.0501,20.8005,0.9997,FAULT
0.054,5.426005,3.096724,3.578761,2.654111,5.270826,3.033983,3.472796,2.547200,3.1188,19.9164,0.9995,FAULT
0.054,5.469820,3.234148,3.622555,2.517204,5.277020,3.040213,3.477457,2.546267,14.6183,19.6515,0.9994,FAULT
0.054,5.497570,3.098262,3.658091,2.691173,5.283885,3.042020,3.483080,2.550777,6.8673,19.0123,0.9992,FAULT
0.055,5.450537,3.227207,3.546421,2.591599,5.289073,3.047784,3.485051,2.552048,13.1959,18.7215,0.9991,FAULT
0.055,5.518634,3.120025,3.687783,2.668524,5.296218,3.050033,3.491362,2.555673,5.6848,18.0696,0.9988,FAULT
0.055,5.396363,3.184474,3.576234,2.488054,5.299335,3.054218,3.494004,2.553569,8.7176,17.6020,0.9985,FAULT
0.055,5.415139,3.060669,3.697485,2.506919,5.302940,3.054418,3.500337,2.552117,2.1108,16.8275,0.9979,FAULT
0.055,5.345543,3.051226,3.616903,2.486536,5.304266,3.054319,3.503966,2.550075,0.6638,16.0193,0.9970,FAULT
0.055,5.394676,3.014285,3.676790,2.549085,5.307080,3.053073,3.509345,2.550044,5.7384,15.5052,0.9962,FAULT
0.055,5.367491,2.999957,3.635850,2.567256,5.308960,3.051420,3.513283,2.550580,5.8932,15.0246,0.9953,FAULT
0.055,5.443923,3.011409,3.701665,2.620189,5.313161,3.050174,3.519146,2.552747,10.1188,14.7793,0.9948,FAULT
0.055,5.322503,2.970587,3.518909,2.668695,5.313452,3.047697,3.519139,2.556356,8.0438,14.4426,0.9940,FAULT
0.056,5.387401,3.101152,3.518872,2.650374,5.315754,3.049361,3.519131,2.559282,1.4931,13.7951,0.9920,FAULT
0.056,5.404188,2.938844,3.715769,2.600289,5.318507,3.045921,3.525251,2.560559,19.0663,14.0587,0.9929,FAULT
0.056,5.425909,3.047372,3.671213,2.583835,5.321850,3.045966,3.529795,2.561283,2.5978,13.4856,0.9909,FAULT
0.056,5.422439,2.939771,3.688722,2.674681,5.324981,3.042660,3.534742,2.564813,21.2311,13.8729,0.9923,FAULT
0.056,5.327799,2.990799,3.545063,2.621658,5.325068,3.041046,3.535063,2.566582,3.2094,13.3397,0.9903,FAULT
0.056,5.369670,2.983702,3.545653,2.712790,5.326457,3.039261,3.535393,2.571133,7.6903,13.0572,0.9890,FAULT
0.056,5.329861,2.993847,3.519284,2.656867,5.326563,3.037848,3.534891,2.573802,2.9791,12.5533,0.9863,FAULT
0.056,5.535775,3.043099,3.749056,2.707199,5.333075,3.038011,3.541557,2.577954,10.8534,12.4683,0.9858,FAULT
0.056,5.361409,3.029246,3.551059,2.637869,5.333957,3.037738,3.541853,2.579819,0.9898,11.8944,0.9818,FAULT
0.056,5.349710,3.041710,3.516061,2.646641,5.334447,3.037862,3.541050,2.581899,0.4829,11.3238,0.9768,FAULT
0.056,5.327538,3.001583,3.551149,2.600481,5.334232,3.036733,3.541365,2.582477,1.2182,10.8185,0.9713,FAULT
0.057,5.322782,2.988652,3.552632,2.603608,5.333876,3.035236,3.541715,2.583135,1.9304,10.3741,0.9654,FAULT
0.057,5.318368,2.987774,3.553953,2.593773,5.333393,3.033759,3.542096,2.583466,1.6896,9.9399,0.9585,FAULT
0.057,5.322192,3.004418,3.547683,2.590974,5.333044,3.032845,3.542270,2.583700,0.6730,9.4766,0.9498,FAULT
0.057,5.296017,2.981700,3.527949,2.590529,5.331892,3.031253,3.541824,2.583913,1.3537,9.0704,0.9406,FAULT
0.057,5.320044,2.995881,3.557202,2.583387,5.331523,3.030152,3.542303,2.583896,0.9339,8.6636,0.9299,FAULT
0.057,5.315008,2.930055,3.596123,2.594607,5.331009,3.027037,3.543978,2.584230,7.6629,8.6136,0.9285,FAULT
0.057,5.245798,2.934137,3.536998,2.529600,5.328357,3.024145,3.543761,2.582529,3.5329,8.3595,0.9207,FAULT
0.057,5.184228,2.912853,3.488175,2.494823,5.323870,3.020681,3.542031,2.579799,4.1467,8.1489,0.9137,FAULT
0.057,5.286069,2.970662,3.635580,2.429043,5.322694,3.019124,3.544943,2.575107,2.5986,7.8714,0.9036,FAULT
0.057,5.271921,2.910178,3.636168,2.470283,5.321113,3.015733,3.547782,2.571844,6.9190,7.8238,0.9017,FAULT
0.057,5.238435,2.976677,3.474567,2.551074,5.318540,3.014517,3.545503,2.571197,0.4390,7.4545,0.8863,FAULT
0.057,5.177129,2.861975,3.472401,2.560115,5.314138,3.009769,3.543228,2.570852,8.9542,7.5295,0.8896,FAULT
0.058,5.092139,2.935527,3.366168,2.445706,5.307228,3.007458,3.537717,2.566957,4.6822,7.3871,0.8832,FAULT
0.058,5.204682,2.891776,3.533881,2.497604,5.304036,3.003857,3.537597,2.564798,5.5078,7.2932,0.8788,FAULT
0.058,5.131638,2.930152,3.466969,2.393332,5.298670,3.001563,3.535399,2.559461,4.4673,7.1519,0.8719,FAULT
0.058,5.241570,2.954044,3.520911,2.520093,5.296893,3.000084,3.534948,2.558236,0.8231,6.8354,0.8552,FAULT
0.058,5.011885,2.858037,3.289401,2.475976,5.288021,2.995662,3.527305,2.555675,5.9666,6.7920,0.8527,FAULT
0.058,5.038339,2.926049,3.317413,2.412026,5.280249,2.993496,3.520771,2.551204,6.8237,6.7936,0.8528,FAULT
0.058,5.031880,2.795325,3.350250,2.506350,5.272519,2.987327,3.515464,2.549808,11.7442,7.0411,0.8663,FAULT
0.058,4.959710,2.963084,3.204345,2.356062,5.262782,2.986573,3.505780,2.543777,20.8738,7.7327,0.8981,FAULT
0.058,5.071435,2.886018,3.341758,2.494595,5.256826,2.983443,3.500674,2.542246,2.7822,7.4852,0.8876,FAULT
0.058,4.901341,2.880282,3.144386,2.416600,5.245761,2.980232,3.489584,2.538335,11.3605,7.6790,0.8959,FAULT
0.058,4.973515,2.884649,3.238224,2.434864,5.237287,2.977256,3.481760,2.535114,5.7854,7.5843,0.8920,FAULT
0.058,4.920218,2.798028,3.182405,2.500378,5.227417,2.971678,3.472442,2.534033,8.0476,7.6075,0.8929,FAULT
0.059,4.899879,2.948886,3.107136,2.378779,5.217222,2.970968,3.461071,2.529201,22.1903,8.3366,0.9200,FAULT
0.059,4.908947,2.864481,3.151711,2.441154,5.207627,2.967654,3.451442,2.526460,7.0601,8.2728,0.9179,FAULT
0.059,4.842705,2.906635,3.075355,2.354880,5.196268,2.965754,3.439736,2.521119,19.9097,8.8546,0.9352,FAULT
0.059,4.863584,2.880263,3.118258,2.373815,5.185912,2.963093,3.429729,2.516534,11.8846,9.0061,0.9391,FAULT
0.059,4.712998,2.821980,2.910988,2.403109,5.171192,2.958701,3.413582,2.513004,19.9680,9.5542,0.9514,FAULT
0.059,4.714191,2.868466,2.921233,2.337071,5.156967,2.955892,3.398257,2.507527,28.2483,10.4889,0.9671,FAULT
0.059,4.664462,2.808636,2.998721,2.208266,5.141637,2.951309,3.385821,2.498212,28.0550,11.3672,0.9773,FAULT
0.059,4.656811,2.784221,2.987179,2.238474,5.126546,2.946108,3.373412,2.490128,22.8519,11.9415,0.9822,FAULT
0.059,4.652081,2.793631,2.985190,2.219486,5.111777,2.941362,3.361328,2.481703,23.8235,12.5356,0.9862,FAULT
0.059,4.551377,2.843980,2.802824,2.184259,5.094334,2.938330,3.343944,2.472445,52.5305,14.5353,0.9942,FAULT
0.059,4.570217,2.766427,2.847970,2.263367,5.078020,2.932980,3.328506,2.465937,25.1164,15.0644,0.9954,FAULT
0.059,4.429767,2.817129,2.656721,2.151384,5.057842,2.929374,3.307595,2.456146,70.8274,17.8525,0.9987,FAULT
0.060,4.537943,2.735793,2.874570,2.201183,5.041659,2.923348,3.294117,2.448210,24.2504,18.1724,0.9989,FAULT
0.060,4.485355,2.729354,2.804856,2.191306,5.024343,2.917310,3.278888,2.440213,28.6073,18.6942,0.9991,FAULT
0.060,4.528469,2.831355,2.855827,2.081996,5.008908,2.914634,3.265719,2.429063,47.0031,20.1096,0.9995,FAULT
0.060,4.510599,2.622409,2.894727,2.255889,4.993398,2.905538,3.254171,2.423673,23.9589,20.3021,0.9996,FAULT
0.060,4.364727,2.702701,2.709571,2.098684,4.973829,2.899224,3.237220,2.413557,41.6648,21.3702,0.9997,FAULT
0.060,4.494350,2.699016,2.872462,2.159504,4.958905,2.892993,3.225866,2.405649,20.4803,21.3257,0.9997,FAULT
0.060,4.403498,2.639733,2.782330,2.163619,4.941617,2.885109,3.212060,2.398116,25.1966,21.5193,0.9998,FAULT
0.060,4.402160,2.762194,2.743251,2.055206,4.924825,2.881284,3.197468,2.387442,44.8007,22.6833,0.9999,FAULT
0.060,4.467627,2.580445,2.926958,2.175755,4.910594,2.871919,3.189048,2.380853,27.0877,22.9035,0.9999,FAULT
0.060,4.302770,2.566458,2.762748,2.072280,4.891674,2.862411,3.175778,2.371248,33.6456,23.4406,0.9999,FAULT
0.060,4.497763,2.723023,2.848656,2.167988,4.879413,2.858073,3.165596,2.364921,14.6935,23.0033,0.9999,FAULT
0.061,4.464084,2.614152,2.855423,2.222794,4.866485,2.850480,3.155941,2.360497,16.6263,22.6844,0.9999,FAULT
0.061,4.406282,2.692046,2.789106,2.095018,4.852161,2.845549,3.144523,2.352234,22.1117,22.6558,0.9999,FAULT
0.061,4.473414,2.597825,2.942573,2.145693,4.840372,2.837838,3.138237,2.345805,19.2721,22.4866,0.9998,FAULT
0.061,4.339281,2.543333,2.770898,2.164011,4.824774,2.828671,3.126803,2.340146,24.5708,22.5908,0.9998,FAULT
0.061,4.419377,2.715060,2.781670,2.102771,4.812156,2.825135,3.116060,2.332757,20.2041,22.4715,0.9998,FAULT
0.061,4.411084,2.652031,2.786192,2.159057,4.799672,2.819746,3.105792,2.327351,13.0368,21.9998,0.9998,FAULT
0.061,4.373680,2.582020,2.826892,2.114458,4.786412,2.812347,3.097111,2.320724,18.1110,21.8053,0.9998,FAULT
0.061,4.281211,2.577684,2.750333,2.029773,4.770687,2.805042,3.086317,2.311668,24.1731,21.9237,0.9998,FAULT
0.061,4.207610,2.537519,2.720282,1.965971,4.753160,2.796715,3.074924,2.300907,31.6115,22.4081,0.9998,FAULT
0.062,4.211492,2.569195,2.633554,2.049463,4.736299,2.789633,3.061185,2.293081,25.1960,22.5475,0.9998,FAULT
0.062,4.187424,2.509326,2.646697,2.057377,4.719215,2.780908,3.048283,2.285744,26.0056,22.7204,0.9999,FAULT
0.062,4.133708,2.421749,2.583680,2.132434,4.700990,2.769729,3.033822,2.280972,34.3879,23.3038,0.9999,FAULT
0.062,4.085987,2.440592,2.552176,2.055529,4.681847,2.759484,3.018830,2.273955,32.6318,23.7702,0.9999,FAULT
0.062,4.019611,2.367838,2.552570,2.008732,4.661234,2.747293,3.004317,2.265699,44.5274,24.8080,0.9999,FAULT
0.062,3.819119,2.307283,2.375794,1.902031,4.635021,2.733597,2.984753,2.254379,63.1134,26.7233,1.0000,FAULT
0.062,3.748041,2.296313,2.340460,1.815767,4.607413,2.719986,2.964698,2.240727,71.2574,28.9500,1.0000,FAULT
0.062,3.664691,2.155888,2.337309,1.821837,4.578069,2.702427,2.945170,2.227688,94.8730,32.2462,1.0000,FAULT
