time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
5.062,0.849438,0.267987,0.676339,0.438512,0.823630,0.278651,0.650604,0.415352,0.3122,1.5761,0.1869,NORMAL
5.071,0.850619,0.268734,0.676811,0.439615,0.824470,0.278342,0.651420,0.416107,0.2967,1.5121,0.1755,NORMAL
5.081,0.862119,0.268756,0.684409,0.450115,0.825642,0.278044,0.652447,0.417165,0.4295,1.4580,0.1659,NORMAL
5.091,0.839034,0.268185,0.665153,0.435461,0.826059,0.277737,0.652842,0.417735,0.1828,1.3942,0.1548,NORMAL
5.101,0.841270,0.266777,0.664969,0.440886,0.826532,0.277396,0.653220,0.418456,0.2275,1.3359,0.1447,NORMAL
5.111,0.840345,0.269277,0.664200,0.438758,0.826962,0.277143,0.653562,0.419087,0.1708,1.2777,0.1348,NORMAL
5.122,0.838929,0.274579,0.660212,0.438781,0.827335,0.277063,0.653769,0.419700,0.1186,1.2197,0.1252,NORMAL
5.132,0.844007,0.275222,0.658559,0.450445,0.827854,0.277006,0.653918,0.420657,0.1964,1.1685,0.1167,NORMAL
5.141,0.852645,0.273280,0.664518,0.459062,0.828625,0.276890,0.654248,0.421853,0.2935,1.1248,0.1097,NORMAL
5.152,0.858111,0.271754,0.667447,0.465852,0.829543,0.276730,0.654658,0.423222,0.3710,1.0871,0.1037,NORMAL
5.161,0.857042,0.268413,0.673688,0.456748,0.830399,0.276471,0.655251,0.424266,0.3070,1.0481,0.0976,NORMAL
5.171,0.863127,0.266681,0.683002,0.455388,0.831418,0.276166,0.656115,0.425235,0.3395,1.0127,0.0921,NORMAL
5.181,0.881067,0.275405,0.705181,0.450723,0.832963,0.276143,0.657642,0.426028,0.3008,0.9771,0.0867,NORMAL
5.192,0.885584,0.274312,0.706235,0.458523,0.834601,0.276086,0.659154,0.427040,0.3798,0.9472,0.0823,NORMAL
5.202,0.876714,0.262924,0.700669,0.456684,0.835912,0.275676,0.660447,0.427962,0.4481,0.9222,0.0787,NORMAL
5.212,0.877223,0.261474,0.702496,0.455687,0.837198,0.275234,0.661755,0.428825,0.4470,0.8985,0.0752,NORMAL
5.222,0.882777,0.262772,0.701996,0.466314,0.838617,0.274846,0.663008,0.429992,0.5099,0.8791,0.0725,NORMAL
5.232,0.897683,0.261755,0.706748,0.487675,0.840455,0.274439,0.664369,0.431788,0.8199,0.8761,0.0720,NORMAL
5.242,0.890633,0.248668,0.714354,0.470202,0.842017,0.273636,0.665925,0.432983,0.8779,0.8762,0.0720,NORMAL
5.252,0.907509,0.245471,0.718886,0.496507,0.844056,0.272760,0.667574,0.434961,1.3388,0.8993,0.0753,NORMAL
5.262,0.890221,0.249990,0.710257,0.474903,0.845493,0.272051,0.668902,0.436204,0.7476,0.8917,0.0743,NORMAL
5.272,0.872557,0.239043,0.692848,0.473472,0.846335,0.271024,0.669648,0.437364,0.8104,0.8877,0.0737,NORMAL
5.282,0.876796,0.238273,0.700352,0.470641,0.847283,0.270004,0.670604,0.438400,0.8189,0.8842,0.0732,NORMAL
5.292,0.873155,0.233953,0.697557,0.470191,0.848088,0.268882,0.671442,0.439389,0.8647,0.8833,0.0730,NORMAL
5.302,0.887126,0.229870,0.693748,0.502859,0.849304,0.267668,0.672137,0.441365,1.2834,0.9033,0.0759,NORMAL
5.312,0.872940,0.229731,0.679445,0.497596,0.850039,0.266487,0.672364,0.443115,0.9982,0.9080,0.0766,NORMAL
5.321,0.852082,0.225731,0.652220,0.499698,0.850103,0.265218,0.671737,0.444876,0.8416,0.9047,0.0761,NORMAL
5.332,0.848176,0.229475,0.641939,0.504637,0.850043,0.264106,0.670810,0.446737,0.6765,0.8933,0.0745,NORMAL
5.342,0.845310,0.228570,0.637569,0.505777,0.849896,0.263000,0.669775,0.448574,0.6378,0.8805,0.0727,NORMAL
5.351,0.842289,0.226540,0.637623,0.501564,0.849659,0.261865,0.668774,0.450224,0.6066,0.8668,0.0707,NORMAL
5.361,0.835134,0.238008,0.626834,0.497876,0.849207,0.261122,0.667469,0.451707,0.3061,0.8388,0.0668,NORMAL
5.371,0.836613,0.239400,0.624822,0.502200,0.848815,0.260446,0.666141,0.453279,0.2956,0.8116,0.0631,NORMAL
5.382,0.825521,0.242330,0.616471,0.492670,0.848090,0.259882,0.664595,0.454505,0.1842,0.7802,0.0589,NORMAL
5.392,0.819671,0.244443,0.607941,0.492458,0.847205,0.259402,0.662832,0.455686,0.1594,0.7492,0.0549,NORMAL
5.402,0.828098,0.243535,0.618655,0.493663,0.846610,0.258908,0.661457,0.456868,0.1626,0.7199,0.0511,NORMAL
5.411,0.836950,0.243579,0.623047,0.502959,0.846310,0.258431,0.660261,0.458303,0.2088,0.6943,0.0480,NORMAL
5.422,0.833916,0.225848,0.626514,0.501886,0.845924,0.257416,0.659211,0.459660,0.4224,0.6807,0.0463,NORMAL
5.432,0.887262,0.215234,0.651139,0.562961,0.847211,0.256103,0.658959,0.462875,1.4838,0.7209,0.0513,NORMAL
5.442,0.884826,0.215202,0.648366,0.562341,0.848381,0.254830,0.658630,0.465971,1.3524,0.7525,0.0553,NORMAL
5.452,0.892357,0.212326,0.646071,0.577763,0.849750,0.253507,0.658239,0.469451,1.5334,0.7915,0.0604,NORMAL
5.462,0.899226,0.214164,0.633125,0.601576,0.851290,0.252283,0.657457,0.473563,1.5700,0.8304,0.0657,NORMAL
5.472,0.888415,0.214933,0.608416,0.610668,0.852446,0.251120,0.655931,0.477831,1.3180,0.8548,0.0690,NORMAL
5.481,0.874440,0.216262,0.587257,0.610741,0.853130,0.250035,0.653793,0.481968,1.0526,0.8647,0.0704,NORMAL
5.492,0.873092,0.217247,0.585283,0.610358,0.853752,0.249014,0.651661,0.485964,0.9559,0.8693,0.0711,NORMAL
5.502,0.878166,0.215678,0.591156,0.612531,0.854512,0.247977,0.649777,0.489904,0.9829,0.8749,0.0719,NORMAL
5.512,0.888212,0.220583,0.592017,0.624323,0.855561,0.247124,0.647979,0.494088,0.9936,0.8809,0.0727,NORMAL
5.522,0.889213,0.220512,0.589809,0.627854,0.856608,0.246296,0.646169,0.498252,0.9647,0.8851,0.0733,NORMAL
5.532,0.897093,0.231271,0.596286,0.629072,0.857868,0.245828,0.644616,0.502324,0.8517,0.8834,0.0731,NORMAL
5.542,0.905113,0.231347,0.605164,0.632049,0.859339,0.245377,0.643388,0.506362,0.8881,0.8836,0.0731,NORMAL
5.552,0.926452,0.239549,0.608984,0.655796,0.861428,0.245196,0.642317,0.511013,1.1357,0.8962,0.0749,NORMAL
5.561,0.962165,0.243147,0.662288,0.654228,0.864564,0.245132,0.642939,0.515471,1.5940,0.9311,0.0799,NORMAL
5.571,0.995507,0.243384,0.697873,0.666913,0.868639,0.245078,0.644649,0.520185,2.2770,0.9984,0.0900,NORMAL
5.581,0.982765,0.242775,0.695870,0.650117,0.872192,0.245006,0.646243,0.524229,1.8068,1.0388,0.0961,NORMAL
5.592,1.033390,0.238131,0.766280,0.651156,0.877209,0.244792,0.649979,0.528180,3.1043,1.1421,0.1125,NORMAL
5.601,1.077358,0.237341,0.793587,0.688904,0.883439,0.244560,0.654449,0.533183,4.5132,1.3107,0.1404,NORMAL
5.611,1.082910,0.236893,0.800917,0.689280,0.889648,0.244321,0.659009,0.538042,4.4466,1.4675,0.1676,NORMAL
5.621,1.119161,0.241504,0.804194,0.739910,0.896792,0.244234,0.663528,0.544325,5.5813,1.6732,0.2044,NORMAL
5.631,1.138051,0.241804,0.810040,0.761923,0.904302,0.244158,0.668088,0.551098,6.0575,1.8924,0.2445,NORMAL
5.641,1.180027,0.242232,0.810720,0.822509,0.912884,0.244098,0.672528,0.559546,7.5883,2.1772,0.2968,NORMAL
5.652,1.219745,0.242665,0.828053,0.862103,0.922436,0.244054,0.677369,0.568964,9.0851,2.5226,0.3594,NORMAL
5.662,1.232045,0.245156,0.827740,0.879022,0.932073,0.244088,0.682049,0.578615,9.0617,2.8495,0.4167,NORMAL
5.672,1.256594,0.245331,0.819438,0.920523,0.942174,0.244127,0.686326,0.589257,9.6834,3.1912,0.4736,NORMAL
5.681,1.259434,0.243625,0.799018,0.942545,0.952049,0.244111,0.689834,0.600254,9.2180,3.4926,0.5210,FAULT
5.691,1.294845,0.245754,0.811794,0.978377,0.962720,0.244162,0.693630,0.612024,10.4379,3.8398,0.5719,FAULT
5.701,1.333274,0.248223,0.834091,1.010098,0.974254,0.244289,0.698002,0.624415,11.8682,4.2412,0.6257,FAULT
5.711,1.374890,0.247890,0.841316,1.058801,0.986724,0.244401,0.702463,0.637936,13.5934,4.7088,0.6815,FAULT
5.721,1.401348,0.251056,0.849607,1.085779,0.999630,0.244608,0.707043,0.651876,14.2817,5.1875,0.7314,FAULT
5.731,1.409573,0.253634,0.845487,1.098962,1.012390,0.244889,0.711352,0.665792,13.8369,5.6200,0.7706,FAULT
5.742,1.410031,0.250234,0.837641,1.106313,1.024768,0.245055,0.715283,0.679504,13.1656,5.9972,0.8006,FAULT
5.752,1.401026,0.249600,0.829983,1.100773,1.036479,0.245197,0.718853,0.692617,11.8772,6.2912,0.8216,FAULT
5.762,1.412371,0.247205,0.822283,1.121398,1.048180,0.245259,0.722073,0.705963,12.0007,6.5767,0.8400,FAULT
5.772,1.430746,0.251133,0.834729,1.134546,1.060088,0.245442,0.725579,0.719304,12.1279,6.8543,0.8562,FAULT
5.782,1.455432,0.251085,0.849542,1.154780,1.072393,0.245618,0.729438,0.732859,12.7890,7.1510,0.8719,FAULT
5.792,1.477021,0.254861,0.862632,1.171539,1.084988,0.245905,0.733584,0.746513,13.1268,7.4498,0.8861,FAULT
5.802,1.470851,0.256921,0.877595,1.152051,1.096999,0.246248,0.738066,0.759136,11.8569,7.6702,0.8956,FAULT
5.812,1.480057,0.256971,0.879372,1.162429,1.108922,0.246582,0.742465,0.771689,11.6456,7.8689,0.9035,FAULT
5.822,1.481851,0.260388,0.880456,1.163132,1.120530,0.247012,0.746760,0.783874,10.9353,8.0222,0.9092,FAULT
5.832,1.476425,0.256994,0.879877,1.157411,1.131608,0.247322,0.750904,0.795501,10.0694,8.1246,0.9129,FAULT
5.842,1.467961,0.256933,0.888573,1.139882,1.142078,0.247622,0.755189,0.806220,9.0648,8.1716,0.9145,FAULT
5.852,1.488597,0.275488,0.890498,1.160621,1.152864,0.248489,0.759400,0.817252,9.1473,8.2204,0.9162,FAULT
5.862,1.483525,0.268163,0.886972,1.158541,1.163156,0.249101,0.763371,0.827875,8.4460,8.2317,0.9165,FAULT
5.872,1.477591,0.274921,0.887666,1.148801,1.172943,0.249905,0.767240,0.837864,7.5786,8.1990,0.9154,FAULT
5.882,1.480591,0.272288,0.903751,1.140720,1.182519,0.250602,0.771489,0.847291,7.3716,8.1577,0.9140,FAULT
5.892,1.475940,0.263991,0.913067,1.129166,1.191653,0.251018,0.775896,0.856065,6.9493,8.0972,0.9119,FAULT
5.902,1.450773,0.265417,0.896509,1.109309,1.199718,0.251467,0.779650,0.863948,5.4450,7.9646,0.9071,FAULT
5.912,1.446387,0.265642,0.889458,1.109204,1.207396,0.251908,0.783068,0.871582,4.9054,7.8117,0.9013,FAULT
5.922,1.454808,0.268281,0.883791,1.124012,1.215097,0.252418,0.786204,0.879439,4.8171,7.6619,0.8952,FAULT
5.931,1.396935,0.277231,0.870832,1.056514,1.220757,0.253190,0.788838,0.884951,2.8276,7.4202,0.8847,FAULT
5.941,1.393361,0.278036,0.870617,1.051749,1.226130,0.253963,0.791383,0.890143,2.5813,7.1783,0.8732,FAULT
5.952,1.393374,0.271648,0.871990,1.052298,1.231336,0.254514,0.793892,0.895190,2.4227,6.9405,0.8609,FAULT
5.962,1.359819,0.275758,0.874922,1.003782,1.235335,0.255175,0.796415,0.898570,1.7689,6.6819,0.8463,FAULT
5.971,1.333359,0.275143,0.876611,0.966280,1.238386,0.255797,0.798911,0.900678,1.4016,6.4179,0.8300,FAULT
5.982,1.332906,0.273356,0.894338,0.949776,1.241328,0.256343,0.801881,0.902206,1.5491,6.1745,0.8135,FAULT
5.992,1.360413,0.272097,0.943220,0.941819,1.245035,0.256833,0.806281,0.903439,2.4744,5.9895,0.8001,FAULT
6.002,1.347954,0.283841,0.946885,0.916419,1.248238,0.257674,0.810657,0.903843,2.3103,5.8055,0.7858,FAULT
6.012,1.312883,0.284880,0.943047,0.867851,1.250251,0.258521,0.814778,0.902723,1.8974,5.6101,0.7698,FAULT
6.022,1.293541,0.292286,0.955023,0.822039,1.251598,0.259572,0.819143,0.900211,1.9576,5.4275,0.7538,FAULT
6.032,1.298419,0.280371,0.965450,0.821700,1.253055,0.260219,0.823697,0.897767,1.8332,5.2478,0.7372,FAULT
6.042,1.278629,0.280218,0.966275,0.789102,1.253851,0.260842,0.828135,0.894385,1.7096,5.0709,0.7199,FAULT
6.052,1.216323,0.277716,0.965589,0.685532,1.252683,0.261367,0.832414,0.887884,2.1923,4.9269,0.7051,FAULT
6.062,1.174709,0.277327,0.935597,0.653979,1.250256,0.261864,0.835626,0.880603,2.5272,4.8069,0.6923,FAULT
6.072,1.148893,0.276702,0.906490,0.649359,1.247101,0.262326,0.837831,0.873406,2.5472,4.6939,0.6798,FAULT
6.082,1.132968,0.276329,0.903168,0.625735,1.243549,0.262762,0.839865,0.865696,2.9074,4.6046,0.6697,FAULT
6.092,1.077653,0.273314,0.847466,0.606990,1.238385,0.263090,0.840102,0.857644,3.6285,4.5558,0.6640,FAULT
6.102,1.054970,0.275480,0.815103,0.610475,1.232676,0.263476,0.839324,0.849950,3.7380,4.5149,0.6592,FAULT
6.112,1.039567,0.275472,0.812135,0.587581,1.226665,0.263849,0.838477,0.841783,4.2240,4.5004,0.6575,FAULT
6.122,1.041968,0.269997,0.816172,0.588780,1.220916,0.264040,0.837783,0.833908,3.7825,4.4645,0.6532,FAULT
6.132,1.053159,0.268685,0.829181,0.591109,1.215694,0.264185,0.837515,0.826351,3.3153,4.4070,0.6463,FAULT
6.142,1.054378,0.267372,0.820183,0.606238,1.210673,0.264284,0.836976,0.819499,2.7968,4.3265,0.6364,FAULT
6.152,1.045525,0.276475,0.804321,0.608073,1.205532,0.264664,0.835959,0.812918,2.9047,4.2554,0.6275,FAULT
6.162,1.045831,0.275791,0.801762,0.612274,1.200561,0.265010,0.834895,0.806673,2.6462,4.1750,0.6172,FAULT
6.172,1.045922,0.278207,0.806543,0.605014,1.195748,0.265421,0.834012,0.800396,2.6395,4.0982,0.6071,FAULT
6.182,1.064329,0.276929,0.831525,0.603882,1.191657,0.265779,0.833935,0.794279,2.2113,4.0038,0.5945,FAULT
6.192,1.080386,0.278580,0.828343,0.635197,1.188194,0.266178,0.833761,0.789327,1.5380,3.8806,0.5776,FAULT
6.202,1.067974,0.273325,0.815971,0.632498,1.184452,0.266400,0.833207,0.784446,1.5168,3.7624,0.5609,FAULT
6.211,1.057504,0.272548,0.819505,0.610283,1.180500,0.266591,0.832781,0.779025,1.7864,3.6636,0.5466,FAULT
6.221,1.049166,0.271565,0.812956,0.605066,1.176412,0.266746,0.832164,0.773610,1.8277,3.5718,0.5330,FAULT
6.232,1.065322,0.274653,0.813812,0.630228,1.172954,0.266992,0.831592,0.769147,1.3013,3.4582,0.5157,FAULT
6.242,1.076200,0.272926,0.811870,0.651603,1.169943,0.267177,0.830978,0.765488,0.9184,3.3313,0.4960,NORMAL
6.252,1.073968,0.273199,0.809494,0.650761,1.166955,0.267364,0.830310,0.761917,0.8913,3.2093,0.4766,NORMAL
6.262,1.070475,0.273130,0.810036,0.644328,1.163952,0.267544,0.829679,0.758257,0.9119,3.0944,0.4578,NORMAL
6.272,1.074057,0.269060,0.817616,0.642423,1.161154,0.267591,0.829303,0.754651,0.7970,2.9795,0.4387,NORMAL
6.282,1.083379,0.275324,0.831155,0.638034,1.158733,0.267832,0.829361,0.751021,0.7792,2.8695,0.4201,NORMAL
6.292,1.076860,0.281145,0.827300,0.629414,1.156185,0.268246,0.829297,0.747236,0.9255,2.7723,0.4034,NORMAL
6.302,1.073300,0.306839,0.813914,0.628781,1.153605,0.269447,0.828818,0.743549,1.6169,2.7145,0.3933,NORMAL
6.312,1.078884,0.306776,0.818335,0.632619,1.151279,0.270609,0.828492,0.740096,1.4194,2.6498,0.3820,NORMAL
6.322,1.097160,0.306283,0.826187,0.653733,1.149595,0.271720,0.828420,0.737408,1.0316,2.5689,0.3677,NORMAL
6.332,1.102500,0.305957,0.832228,0.655205,1.148129,0.272785,0.828538,0.734849,0.9024,2.4855,0.3528,NORMAL
6.343,1.106707,0.309278,0.835954,0.655996,1.146839,0.273921,0.828769,0.732395,0.9086,2.4067,0.3386,NORMAL
6.352,1.086337,0.287005,0.834242,0.633874,1.144956,0.274329,0.828940,0.729328,0.5991,2.3163,0.3222,NORMAL
6.364,1.107353,0.286567,0.839596,0.662713,1.143786,0.274710,0.829271,0.727255,0.3242,2.2167,0.3040,NORMAL
6.370,1.107708,0.291998,0.835163,0.666526,1.142663,0.275248,0.829455,0.725364,0.3665,2.1242,0.2871,NORMAL
6.383,1.095585,0.296022,0.816195,0.668208,1.141197,0.275894,0.829042,0.723585,0.4890,2.0424,0.2720,NORMAL
6.387,1.086235,0.296151,0.805993,0.665264,1.139486,0.276525,0.828325,0.721770,0.5412,1.9674,0.2582,NORMAL
6.401,1.089564,0.293210,0.814561,0.661565,1.137933,0.277044,0.827896,0.719896,0.4265,1.8903,0.2441,NORMAL
6.411,1.107680,0.303661,0.823255,0.676015,1.136991,0.277873,0.827752,0.718530,0.4871,1.8202,0.2312,NORMAL
6.421,1.099638,0.299531,0.834017,0.651075,1.135828,0.278547,0.827947,0.716430,0.4487,1.7516,0.2187,NORMAL
6.431,1.091138,0.295442,0.827288,0.647217,1.134437,0.279073,0.827926,0.714276,0.4126,1.6846,0.2065,NORMAL
6.441,1.095737,0.297004,0.829155,0.651867,1.133233,0.279631,0.827964,0.712333,0.3725,1.6190,0.1946,NORMAL
6.451,1.099862,0.304766,0.830181,0.653922,1.132194,0.280413,0.828033,0.710515,0.4706,1.5616,0.1843,NORMAL
6.461,1.103671,0.302554,0.832805,0.658018,1.131306,0.281102,0.828182,0.708881,0.3672,1.5019,0.1737,NORMAL
6.471,1.105743,0.305144,0.832572,0.660588,1.130510,0.281851,0.828319,0.707378,0.3817,1.4459,0.1638,NORMAL
6.486,1.106052,0.309227,0.822649,0.671548,1.129749,0.282703,0.828142,0.706263,0.4482,1.3960,0.1551,NORMAL
6.495,1.072390,0.308819,0.779661,0.668416,1.127964,0.283516,0.826633,0.705085,0.7332,1.3629,0.1494,NORMAL
6.505,1.083405,0.300876,0.779652,0.689481,1.126577,0.284056,0.825171,0.704599,0.3966,1.3146,0.1411,NORMAL
6.515,1.093091,0.300120,0.784594,0.699421,1.125534,0.284556,0.823908,0.704438,0.3008,1.2639,0.1325,NORMAL
6.524,1.092134,0.307657,0.776198,0.704002,1.124495,0.285275,0.822423,0.704424,0.4859,1.2250,0.1260,NORMAL
6.534,1.087541,0.306617,0.758099,0.716950,1.123344,0.285940,0.820420,0.704814,0.5413,1.1908,0.1204,NORMAL
6.548,1.074898,0.307902,0.749131,0.706686,1.121836,0.286623,0.818201,0.704872,0.6456,1.1635,0.1159,NORMAL
6.551,1.080118,0.306834,0.752325,0.711699,1.120538,0.287252,0.816151,0.705085,0.5360,1.1321,0.1109,NORMAL
6.561,1.087393,0.304679,0.771700,0.702902,1.119506,0.287795,0.814767,0.705017,0.3345,1.0923,0.1045,NORMAL
6.573,1.098125,0.304595,0.782850,0.707280,1.118841,0.288318,0.813774,0.705087,0.2488,1.0501,0.0979,NORMAL
6.581,1.106340,0.312315,0.786332,0.712832,1.118452,0.289065,0.812920,0.705328,0.3673,1.0159,0.0926,NORMAL
6.591,1.107945,0.312210,0.785368,0.716425,1.118125,0.289785,0.812062,0.705674,0.3462,0.9825,0.0876,NORMAL
6.605,1.110485,0.309952,0.779691,0.727454,1.117887,0.290413,0.811054,0.706352,0.3069,0.9487,0.0825,NORMAL
6.611,1.108284,0.315709,0.777688,0.723756,1.117588,0.291200,0.810016,0.706894,0.4180,0.9222,0.0786,NORMAL
6.624,1.102763,0.313753,0.767326,0.727224,1.117126,0.291902,0.808687,0.707526,0.4028,0.8962,0.0749,NORMAL
6.631,1.090419,0.315468,0.749734,0.726218,1.116295,0.292636,0.806852,0.708108,0.5415,0.8784,0.0724,NORMAL
6.642,1.082192,0.317454,0.749205,0.713481,1.115234,0.293408,0.805058,0.708275,0.5854,0.8638,0.0703,NORMAL
6.653,1.076046,0.306631,0.747426,0.710780,1.114014,0.293820,0.803264,0.708353,0.3293,0.8371,0.0666,NORMAL
6.661,1.077984,0.308049,0.745276,0.715345,1.112892,0.294263,0.801459,0.708571,0.3417,0.8123,0.0632,NORMAL
6.671,1.072420,0.306591,0.737373,0.715799,1.111633,0.294646,0.799464,0.708796,0.3553,0.7895,0.0601,NORMAL
6.681,1.061325,0.308419,0.709391,0.726672,1.110067,0.295075,0.796660,0.709352,0.6366,0.7818,0.0591,NORMAL
6.691,1.035150,0.308253,0.698205,0.699304,1.107735,0.295485,0.793596,0.709040,0.8439,0.7849,0.0595,NORMAL
6.700,1.038792,0.313255,0.702010,0.698672,1.105589,0.296038,0.790745,0.708717,0.8676,0.7890,0.0601,NORMAL
6.711,1.041749,0.314477,0.704897,0.699618,1.103602,0.296612,0.788073,0.708434,0.8016,0.7897,0.0602,NORMAL
6.721,1.038305,0.315882,0.711915,0.686639,1.101569,0.297212,0.785702,0.707755,0.7689,0.7886,0.0600,NORMAL
6.731,1.032162,0.312967,0.711627,0.678967,1.099409,0.297703,0.783397,0.706859,0.7032,0.7844,0.0595,NORMAL
6.741,1.021008,0.316360,0.716445,0.655043,1.096968,0.298283,0.781313,0.705246,0.8745,0.7889,0.0601,NORMAL
6.751,1.024829,0.316762,0.719923,0.656999,1.094723,0.298858,0.779402,0.703745,0.7706,0.7880,0.0599,NORMAL
6.761,1.032527,0.316752,0.737357,0.649680,1.092787,0.299415,0.778093,0.702062,0.6008,0.7786,0.0587,NORMAL
6.772,1.028270,0.312305,0.743964,0.637434,1.090779,0.299817,0.777031,0.700050,0.5311,0.7662,0.0571,NORMAL
6.781,1.008688,0.308669,0.716899,0.638930,1.088224,0.300092,0.775159,0.698148,0.6838,0.7621,0.0565,NORMAL
6.791,0.997145,0.304820,0.701871,0.639343,1.085389,0.300239,0.772878,0.696317,0.7467,0.7613,0.0564,NORMAL
6.801,0.999708,0.285216,0.701947,0.652179,1.082722,0.299772,0.770670,0.694943,0.4297,0.7448,0.0543,NORMAL
6.811,0.996353,0.291385,0.694619,0.652164,1.080033,0.299511,0.768303,0.693612,0.4897,0.7320,0.0527,NORMAL
6.821,0.975269,0.291030,0.705107,0.607679,1.076772,0.299247,0.766336,0.690937,0.8188,0.7363,0.0532,NORMAL
6.831,0.993211,0.291152,0.728771,0.608763,1.074171,0.298995,0.765166,0.688379,0.5600,0.7275,0.0521,NORMAL
6.841,0.994622,0.285857,0.733963,0.607337,1.071695,0.298586,0.764195,0.685857,0.5151,0.7169,0.0508,NORMAL
6.851,0.986071,0.286030,0.734718,0.592209,1.069030,0.298195,0.763278,0.682942,0.6581,0.7140,0.0504,NORMAL
6.861,0.983033,0.296378,0.729216,0.588862,1.066353,0.298138,0.762217,0.680013,0.7172,0.7141,0.0504,NORMAL
6.871,0.979548,0.307505,0.731124,0.574816,1.063651,0.298430,0.761250,0.676739,0.9748,0.7272,0.0521,NORMAL
6.881,0.991219,0.304503,0.741311,0.583311,1.061397,0.298619,0.760629,0.673831,0.6705,0.7243,0.0517,NORMAL
6.891,0.996609,0.305325,0.753672,0.576181,1.059380,0.298828,0.760412,0.670791,0.6465,0.7204,0.0512,NORMAL
6.901,0.999339,0.306313,0.762949,0.568119,1.057511,0.299061,0.760491,0.667595,0.6695,0.7179,0.0509,NORMAL
6.911,0.989380,0.294452,0.757350,0.564439,1.055390,0.298917,0.760394,0.664384,0.6649,0.7152,0.0506,NORMAL
6.921,0.977516,0.294255,0.750808,0.552484,1.052966,0.298772,0.760095,0.660901,0.8365,0.7213,0.0513,NORMAL
6.931,0.978646,0.296206,0.750389,0.554008,1.050653,0.298692,0.759793,0.657574,0.7664,0.7236,0.0516,NORMAL
6.941,1.018825,0.294145,0.795230,0.564882,1.049662,0.298551,0.760896,0.654689,0.4634,0.7105,0.0500,NORMAL
6.951,1.047911,0.305966,0.822588,0.572584,1.049608,0.298782,0.762816,0.652133,0.3296,0.6915,0.0476,NORMAL
6.961,1.043973,0.306660,0.817331,0.572546,1.049433,0.299027,0.764513,0.649656,0.3041,0.6721,0.0453,NORMAL
6.971,1.039402,0.304258,0.826311,0.552261,1.049120,0.299190,0.766437,0.646624,0.5032,0.6637,0.0443,NORMAL
6.981,1.044195,0.295439,0.835394,0.552427,1.048967,0.299073,0.768583,0.643692,0.5561,0.6583,0.0436,NORMAL
6.991,1.032031,0.294455,0.823216,0.548360,1.048440,0.298929,0.770284,0.640725,0.5465,0.6527,0.0430,NORMAL
7.001,1.043289,0.294409,0.838995,0.545768,1.048279,0.298788,0.772423,0.637769,0.5901,0.6496,0.0426,NORMAL
7.011,1.044179,0.297917,0.841722,0.541349,1.048152,0.298761,0.774580,0.634768,0.5808,0.6461,0.0422,NORMAL
7.022,1.029974,0.281551,0.842524,0.521275,1.047586,0.298226,0.776694,0.631235,1.1064,0.6692,0.0449,NORMAL
7.031,1.038219,0.281219,0.851165,0.523767,1.047294,0.297696,0.779013,0.627890,1.0556,0.6885,0.0473,NORMAL
7.041,1.032628,0.281073,0.852291,0.510803,1.046838,0.297179,0.781293,0.624246,1.2358,0.7158,0.0506,NORMAL
7.051,1.035875,0.299421,0.845442,0.518279,1.046497,0.297249,0.783290,0.620947,0.7356,0.7168,0.0508,NORMAL
7.061,1.029817,0.299431,0.838412,0.517619,1.045978,0.297317,0.785006,0.617731,0.6875,0.7154,0.0506,NORMAL
7.071,1.037299,0.297861,0.835702,0.537466,1.045707,0.297334,0.786584,0.615233,0.3785,0.6985,0.0485,NORMAL
7.081,1.062413,0.287810,0.861676,0.550818,1.046227,0.297037,0.788921,0.613228,0.4583,0.6865,0.0470,NORMAL
7.091,1.111586,0.288910,0.917281,0.557449,1.048262,0.296784,0.792917,0.611491,0.8576,0.6951,0.0481,NORMAL
7.101,1.158691,0.288605,0.919742,0.642920,1.051699,0.296530,0.796864,0.612470,1.3413,0.7274,0.0521,NORMAL
7.111,1.165797,0.287525,0.919624,0.656279,1.055251,0.296249,0.800685,0.613833,1.4779,0.7649,0.0569,NORMAL
7.121,1.169890,0.290976,0.919488,0.662208,1.058819,0.296085,0.804383,0.615339,1.4044,0.7969,0.0611,NORMAL
7.131,1.204809,0.289649,0.929633,0.709541,1.063363,0.295885,0.808282,0.618271,2.4000,0.8770,0.0722,NORMAL
7.141,1.349672,0.287334,0.990416,0.870706,1.072275,0.295619,0.813951,0.626129,8.8853,1.2774,0.1348,NORMAL
7.151,1.414670,0.284684,0.999053,0.960281,1.082933,0.295278,0.819713,0.636530,12.4109,1.8341,0.2338,NORMAL
7.161,1.462809,0.281627,1.007732,1.022239,1.094757,0.294853,0.825565,0.648536,14.8940,2.4871,0.3531,NORMAL
7.171,1.476936,0.285396,1.007041,1.041998,1.106653,0.294559,0.831214,0.660783,14.7338,3.0995,0.4587,NORMAL
7.181,1.522432,0.291261,1.008422,1.102747,1.119595,0.294456,0.836730,0.674540,16.5827,3.7736,0.5625,FAULT
7.191,1.573880,0.285118,1.009046,1.173726,1.133735,0.294166,0.842094,0.690078,19.3927,4.5546,0.6639,FAULT
7.201,1.589291,0.284487,0.999823,1.202193,1.147915,0.293864,0.847003,0.706018,19.3145,5.2926,0.7414,FAULT
