elapsed_s,prediction,confidence
21.337,rear_right,0.8792
21.427,rear_right,0.8614
21.537,rear_right,0.6782
21.637,front_left,0.5056
21.737,rear_right,0.5833
21.835,rear_right,0.6505
21.936,rear_right,0.6285
22.035,rear_right,0.5225
22.136,front_left,0.5164
22.236,front_left,0.6516
22.336,front_left,0.7933
22.436,front_left,0.7791
22.546,front_left,0.8333
22.636,front_left,0.8616
22.736,front_left,0.5339
22.836,front_left,0.4351
22.936,front_right,0.3944
23.036,front_right,0.4794
23.137,normal,0.9529
23.235,normal,0.9857
23.336,normal,0.9971
23.435,normal,0.9971
23.535,normal,1.0000
23.636,normal,1.0000
23.735,normal,1.0000
23.836,normal,1.0000
23.934,normal,1.0000
