elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
10.440,1,0.6359,0.5124,0.6359
10.541,1,0.5914,0.4580,0.5914
10.641,1,0.5633,0.4790,0.5633
10.741,0,0.4651,0.4497,0.5349
10.841,0,0.4937,0.4207,0.5063
10.941,0,0.5157,0.4182,0.4843
11.041,0,0.5107,0.5043,0.4893
11.141,0,0.4669,0.6643,0.5331
11.241,1,0.5895,0.7588,0.5895
11.341,1,0.6281,0.7439,0.6281
11.440,1,0.6440,0.6919,0.6440
11.541,1,0.6388,0.6231,0.6388
11.640,1,0.6183,0.5568,0.6183
11.741,1,0.6048,0.5641,0.6048
11.840,1,0.6054,0.6074,0.6054
11.941,1,0.6307,0.7067,0.6307
12.041,1,0.6461,0.6921,0.6461
12.140,1,0.6490,0.6579,0.6490
12.240,1,0.6307,0.5758,0.6307
12.341,1,0.5922,0.4765,0.5922
12.439,1,0.5564,0.4489,0.5564
12.540,0,0.4583,0.4979,0.5417
12.639,0,0.4942,0.3979,0.5058
12.739,0,0.5232,0.3897,0.4768
12.840,0,0.5196,0.4914,0.4804
12.940,0,0.4968,0.5714,0.5032
13.039,0,0.4522,0.6818,0.5478
13.139,1,0.5835,0.6904,0.5835
13.240,1,0.6167,0.7165,0.6167
13.340,1,0.6447,0.7287,0.6447
13.439,1,0.6735,0.7599,0.6735
13.541,1,0.6964,0.7650,0.6964
13.640,1,0.7118,0.7579,0.7118
13.740,1,0.7221,0.7533,0.7221
13.840,1,0.7307,0.7564,0.7307
13.939,1,0.7315,0.7340,0.7315
14.042,1,0.7394,0.7632,0.7394
14.139,1,0.7427,0.7525,0.7427
14.240,1,0.7414,0.7375,0.7414
14.339,1,0.7319,0.7034,0.7319
14.440,1,0.7211,0.6889,0.7211
14.540,1,0.7061,0.6612,0.7061
14.640,1,0.7148,0.7409,0.7148
14.740,1,0.7306,0.7779,0.7306
14.842,1,0.7621,0.8567,0.7621
14.940,1,0.7961,0.8979,0.7961
15.040,1,0.8245,0.9097,0.8245
15.140,1,0.8427,0.8973,0.8427
15.240,1,0.8601,0.9126,0.8601
15.339,1,0.8725,0.9094,0.8725
15.441,1,0.8808,0.9060,0.8808
15.540,1,0.8606,0.7999,0.8606
15.641,1,0.8238,0.7135,0.8238
15.739,1,0.7851,0.6688,0.7851
15.841,1,0.7416,0.6113,0.7416
15.940,1,0.6676,0.4455,0.6676
16.041,1,0.6053,0.4182,0.6053
16.140,1,0.5574,0.4136,0.5574
16.240,0,0.4857,0.3850,0.5143
16.340,0,0.5239,0.3615,0.4761
16.441,0,0.5435,0.3978,0.4565
16.540,0,0.5422,0.4618,0.4578
16.640,0,0.4965,0.6404,0.5035
16.740,0,0.4618,0.6425,0.5382
16.841,0,0.4615,0.5393,0.5385
16.940,0,0.4856,0.4420,0.5144
17.039,0,0.5262,0.3522,0.4738
17.140,0,0.5602,0.3375,0.4398
17.241,0,0.5779,0.3690,0.4221
17.340,0,0.5736,0.4392,0.4264
17.440,0,0.5467,0.5342,0.4533
17.540,0,0.4986,0.6456,0.5014
17.641,1,0.5658,0.7590,0.5658
17.740,1,0.6105,0.7447,0.6105
17.840,1,0.6109,0.6120,0.6109
17.934,1,0.5938,0.5425,0.5938
18.040,1,0.5731,0.5111,0.5731
18.140,1,0.5590,0.5166,0.5590
18.252,1,0.5648,0.5824,0.5648
18.335,1,0.5855,0.6475,0.5855
18.440,1,0.5886,0.5980,0.5886
18.540,1,0.5695,0.5120,0.5695
18.641,1,0.5505,0.4934,0.5505
18.740,0,0.4634,0.4951,0.5366
18.841,0,0.4583,0.5569,0.5417
18.940,1,0.5790,0.6909,0.5790
19.040,1,0.6566,0.8895,0.6566
19.140,1,0.7340,0.9660,0.7340
19.240,1,0.7972,0.9869,0.7972
19.340,1,0.8394,0.9659,0.8394
19.440,1,0.8725,0.9718,0.8725
19.541,1,0.8984,0.9763,0.8984
19.640,1,0.9132,0.9576,0.9132
19.739,1,0.9102,0.9011,0.9102
19.840,1,0.8811,0.7937,0.8811
19.940,1,0.8486,0.7514,0.8486
20.040,1,0.7877,0.6050,0.7877
20.140,1,0.7008,0.4400,0.7008
20.241,1,0.6175,0.3678,0.6175
20.340,1,0.5516,0.3536,0.5516
20.441,0,0.4893,0.3879,0.5107
20.539,0,0.4889,0.5123,0.5111
20.640,0,0.4592,0.6300,0.5408
20.741,1,0.5783,0.6908,0.5783
20.840,1,0.6301,0.7856,0.6301
20.940,1,0.6792,0.8265,0.6792
21.040,1,0.7115,0.8084,0.7115
21.140,1,0.7003,0.6665,0.7003
21.240,1,0.6725,0.5894,0.6725
21.340,1,0.6239,0.4782,0.6239
21.441,1,0.5749,0.4278,0.5749
21.539,0,0.4594,0.4378,0.5406
21.640,0,0.4928,0.4068,0.5072
21.739,0,0.5136,0.4239,0.4864
21.840,0,0.5315,0.4149,0.4685
21.938,0,0.5361,0.4502,0.4639
22.039,0,0.5367,0.4613,0.4633
22.138,0,0.5317,0.4833,0.4683
22.239,0,0.5356,0.4527,0.4644
22.334,0,0.5366,0.4604,0.4634
22.439,0,0.5424,0.4401,0.4576
22.539,0,0.5534,0.4137,0.4466
22.639,0,0.5726,0.3696,0.4274
22.738,0,0.5758,0.4148,0.4242
22.840,0,0.5597,0.4885,0.4403
22.939,0,0.5676,0.4086,0.4324
23.039,0,0.5615,0.4567,0.4385
23.139,0,0.5653,0.4233,0.4347
23.251,0,0.5610,0.4520,0.4390
23.335,0,0.5582,0.4504,0.4418
23.439,0,0.5534,0.4609,0.4466
23.535,0,0.5404,0.4985,0.4596
23.640,0,0.5185,0.5474,0.4815
23.733,0,0.4722,0.6667,0.5278
23.839,1,0.5730,0.7087,0.5730
23.939,1,0.5571,0.5091,0.5571
24.040,0,0.4760,0.4250,0.5240
24.135,0,0.4945,0.4500,0.5055
24.240,0,0.4947,0.5047,0.5053
24.340,1,0.5630,0.7361,0.5630
24.440,1,0.6338,0.8461,0.6338
24.540,1,0.7078,0.9299,0.7078
24.640,1,0.7755,0.9784,0.7755
24.739,1,0.8228,0.9649,0.8228
24.839,1,0.8417,0.8985,0.8417
24.935,1,0.8166,0.7413,0.8166
25.039,1,0.7661,0.6144,0.7661
25.139,1,0.7063,0.5268,0.7063
25.240,1,0.7029,0.6929,0.7029
25.339,1,0.7029,0.7030,0.7029
25.439,1,0.7166,0.7575,0.7166
25.540,1,0.7206,0.7328,0.7206
25.639,1,0.7075,0.6680,0.7075
25.739,1,0.6952,0.6585,0.6952
25.839,1,0.6987,0.7091,0.6987
25.940,1,0.7418,0.8712,0.7418
26.040,1,0.7993,0.9717,0.7993
26.138,1,0.8494,0.9997,0.8494
26.239,1,0.8870,0.9997,0.8870
26.339,1,0.9134,0.9928,0.9134
26.440,1,0.9262,0.9646,0.9262
26.539,1,0.9355,0.9632,0.9355
26.640,1,0.9288,0.9087,0.9288
26.738,1,0.8906,0.7761,0.8906
26.841,1,0.8482,0.7209,0.8482
26.940,1,0.7734,0.5491,0.7734
27.040,1,0.7033,0.4930,0.7033
27.140,1,0.6486,0.4844,0.6486
27.240,1,0.5991,0.4508,0.5991
27.339,1,0.5707,0.4855,0.5707
27.439,1,0.5732,0.5807,0.5732
27.539,1,0.5852,0.6213,0.5852
27.640,1,0.5826,0.5747,0.5826
27.740,1,0.5769,0.5596,0.5769
27.840,0,0.4552,0.4488,0.5448
27.940,0,0.4880,0.4137,0.5120
28.040,0,0.4987,0.4692,0.5013
28.134,0,0.4667,0.6290,0.5333
28.240,1,0.5787,0.7150,0.5787
28.340,1,0.6073,0.6930,0.6073
28.440,1,0.6259,0.6819,0.6259
28.568,1,0.6045,0.5401,0.6045
28.635,1,0.5718,0.4736,0.5718
28.739,0,0.4558,0.4614,0.5442
28.840,1,0.5520,0.5754,0.5520
28.939,1,0.5735,0.6380,0.5735
29.040,1,0.6127,0.7305,0.6127
29.137,1,0.6372,0.7107,0.6372
29.239,1,0.6524,0.6981,0.6524
29.335,1,0.6760,0.7466,0.6760
29.439,1,0.6909,0.7356,0.6909
29.536,1,0.6815,0.6535,0.6815
29.640,1,0.6501,0.5556,0.6501
29.735,1,0.6052,0.4705,0.6052
29.840,1,0.5581,0.4171,0.5581
29.939,0,0.4687,0.4508,0.5313
30.040,0,0.4608,0.5629,0.5392
30.139,0,0.4513,0.5771,0.5487
30.241,1,0.5614,0.5994,0.5614
30.338,1,0.5621,0.5644,0.5621
30.439,0,0.4535,0.4995,0.5465
30.535,0,0.4916,0.3944,0.5084
30.638,0,0.5042,0.4580,0.4958
30.738,0,0.5151,0.4520,0.4849
30.839,0,0.5229,0.4539,0.4771
30.938,0,0.5275,0.4587,0.4725
31.039,0,0.5255,0.4803,0.4745
31.138,0,0.5336,0.4420,0.4664
31.239,0,0.5612,0.3561,0.4388
31.337,0,0.5905,0.3215,0.4095
31.439,0,0.6093,0.3345,0.3907
31.540,0,0.6186,0.3534,0.3814
31.639,0,0.6085,0.4216,0.3915
31.737,0,0.5958,0.4423,0.4042
31.840,0,0.5735,0.4933,0.4265
31.939,0,0.5532,0.5080,0.4468
32.039,0,0.5486,0.4650,0.4514
32.138,0,0.5520,0.4378,0.4480
32.239,0,0.5572,0.4273,0.4428
32.339,0,0.5656,0.4091,0.4344
32.439,0,0.5806,0.3744,0.4194
32.539,0,0.5546,0.5235,0.4454
32.639,0,0.5308,0.5405,0.4692
32.738,0,0.5018,0.5854,0.4982
32.839,0,0.4661,0.6409,0.5339
32.935,1,0.5733,0.6916,0.5733
33.039,1,0.5808,0.6031,0.5808
33.137,1,0.5723,0.5469,0.5723
33.239,1,0.5645,0.5411,0.5645
33.337,1,0.5502,0.5071,0.5502
33.439,1,0.5819,0.6770,0.5819
33.538,1,0.6400,0.8146,0.6400
33.639,1,0.7081,0.9124,0.7081
33.733,1,0.7750,0.9755,0.7750
33.839,1,0.8247,0.9737,0.8247
33.939,1,0.8527,0.9369,0.8527
34.040,1,0.8628,0.8931,0.8628
34.137,1,0.8689,0.8872,0.8689
34.239,1,0.8774,0.9027,0.8774
34.339,1,0.8918,0.9352,0.8918
34.439,1,0.8963,0.9097,0.8963
34.539,1,0.8882,0.8639,0.8882
34.639,1,0.8754,0.8369,0.8754
34.739,1,0.8491,0.7703,0.8491
34.839,1,0.8012,0.6575,0.8012
34.940,1,0.7535,0.6103,0.7535
35.039,1,0.7004,0.5412,0.7004
35.139,1,0.6459,0.4824,0.6459
35.239,1,0.5869,0.4100,0.5869
35.338,1,0.5643,0.4966,0.5643
35.439,1,0.5975,0.6971,0.5975
35.538,1,0.6570,0.8356,0.6570
35.640,1,0.7154,0.8907,0.7154
35.739,1,0.7613,0.8990,0.7613
35.839,1,0.7730,0.8081,0.7730
35.939,1,0.7434,0.6545,0.7434
36.040,1,0.7043,0.5870,0.7043
36.158,1,0.6853,0.6283,0.6853
36.234,1,0.6688,0.6193,0.6688
36.340,1,0.6480,0.5857,0.6480
36.440,1,0.6374,0.6053,0.6374
36.538,1,0.6252,0.5885,0.6252
36.640,1,0.6334,0.6582,0.6334
36.736,1,0.6652,0.7604,0.6652
36.840,1,0.7086,0.8388,0.7086
36.939,1,0.7566,0.9008,0.7566
37.039,1,0.7989,0.9258,0.7989
37.139,1,0.8226,0.8934,0.8226
37.239,1,0.8307,0.8552,0.8307
37.340,1,0.8212,0.7925,0.8212
37.439,1,0.8175,0.8064,0.8175
37.539,1,0.8256,0.8501,0.8256
37.639,1,0.8559,0.9470,0.8559
37.739,1,0.8877,0.9831,0.8877
37.839,1,0.9132,0.9895,0.9132
37.939,1,0.9323,0.9897,0.9323
38.039,1,0.9475,0.9929,0.9475
38.140,1,0.9531,0.9702,0.9531
38.239,1,0.9460,0.9244,0.9460
38.366,1,0.9334,0.8958,0.9334
38.439,1,0.9014,0.8055,0.9014
38.540,1,0.8535,0.7095,0.8535
38.640,1,0.7924,0.6093,0.7924
38.740,1,0.7292,0.5396,0.7292
38.839,1,0.6485,0.4062,0.6485
38.938,1,0.5707,0.3374,0.5707
39.039,0,0.4777,0.3769,0.5223
39.140,0,0.5207,0.3504,0.4793
39.239,0,0.5522,0.3532,0.4478
39.341,0,0.5480,0.4646,0.4520
39.439,0,0.5312,0.5194,0.4688
39.538,0,0.5255,0.4914,0.4745
39.638,0,0.5026,0.5661,0.4974
39.738,0,0.4685,0.6338,0.5315
39.838,1,0.5597,0.6442,0.5597
39.938,1,0.5946,0.6994,0.5946
40.038,1,0.6410,0.7803,0.6410
40.137,1,0.6686,0.7512,0.6686
40.238,1,0.7000,0.7943,0.7000
40.339,1,0.7221,0.7884,0.7221
40.438,1,0.7381,0.7860,0.7381
40.537,1,0.7433,0.7590,0.7433
40.638,1,0.7552,0.7910,0.7552
40.738,1,0.7811,0.8585,0.7811
40.838,1,0.7907,0.8197,0.7907
40.937,1,0.7972,0.8167,0.7972
41.038,1,0.7907,0.7709,0.7907
41.138,1,0.7846,0.7665,0.7846
41.238,1,0.7635,0.7003,0.7635
41.339,1,0.7515,0.7155,0.7515
41.439,1,0.7581,0.7779,0.7581
41.538,1,0.7725,0.8155,0.7725
41.638,1,0.7867,0.8292,0.7867
41.738,1,0.8112,0.8850,0.8112
41.839,1,0.8300,0.8863,0.8300
41.938,1,0.8403,0.8713,0.8403
42.038,1,0.8522,0.8877,0.8522
42.138,1,0.8589,0.8790,0.8589
42.238,1,0.8591,0.8596,0.8591
42.338,1,0.8487,0.8175,0.8487
42.438,1,0.8418,0.8212,0.8418
42.568,1,0.8297,0.7932,0.8297
42.632,1,0.8150,0.7711,0.8150
42.738,1,0.8016,0.7613,0.8016
42.839,1,0.7846,0.7337,0.7846
42.938,1,0.7593,0.6834,0.7593
43.038,1,0.7273,0.6312,0.7273
43.141,1,0.6920,0.5862,0.6920
43.238,1,0.6831,0.6566,0.6831
43.338,1,0.6785,0.6644,0.6785
43.438,1,0.6755,0.6666,0.6755
43.538,1,0.6916,0.7398,0.6916
43.639,1,0.7080,0.7572,0.7080
43.739,1,0.7107,0.7190,0.7107
43.839,1,0.7055,0.6899,0.7055
43.939,1,0.6553,0.5046,0.6553
44.039,1,0.5896,0.3927,0.5896
44.139,1,0.5523,0.4403,0.5523
44.239,0,0.4600,0.5032,0.5400
44.338,0,0.4535,0.5658,0.5465
44.438,1,0.5546,0.5789,0.5546
44.539,1,0.5610,0.5804,0.5610
44.639,1,0.5514,0.5227,0.5514
44.738,0,0.4509,0.5422,0.5491
44.839,0,0.4508,0.5496,0.5492
44.938,1,0.5690,0.6281,0.5690
45.039,1,0.6081,0.7257,0.6081
45.140,1,0.6476,0.7659,0.6476
45.239,1,0.6651,0.7176,0.6651
45.338,1,0.6344,0.5423,0.6344
45.438,1,0.5824,0.4263,0.5824
45.538,0,0.4561,0.4283,0.5439
45.638,0,0.4809,0.4449,0.5191
45.738,0,0.5117,0.3960,0.4883
45.838,0,0.5267,0.4283,0.4733
45.938,0,0.5569,0.3525,0.4431
46.039,0,0.5743,0.3733,0.4257
46.139,0,0.5794,0.4054,0.4206
46.239,0,0.5620,0.4903,0.4380
46.338,0,0.5514,0.4802,0.4486
46.439,0,0.5373,0.5049,0.4627
46.540,0,0.5257,0.5091,0.4743
46.638,0,0.5274,0.4678,0.4726
46.738,0,0.5349,0.4425,0.4651
46.838,0,0.5493,0.4075,0.4507
46.938,0,0.5631,0.3957,0.4369
47.039,0,0.5670,0.4213,0.4330
47.138,0,0.5612,0.4561,0.4388
47.253,0,0.5343,0.5465,0.4657
47.338,0,0.5038,0.5875,0.4962
47.438,0,0.4995,0.5136,0.5005
47.539,0,0.5016,0.4921,0.4984
47.638,0,0.5082,0.4718,0.4918
47.739,0,0.5258,0.4215,0.4742
47.838,0,0.5331,0.4452,0.4669
47.938,0,0.5302,0.4784,0.4698
48.038,0,0.5297,0.4717,0.4703
48.139,0,0.5518,0.3818,0.4482
48.239,0,0.5715,0.3696,0.4285
48.338,0,0.5925,0.3445,0.4075
48.438,0,0.5765,0.4715,0.4235
48.538,0,0.5318,0.6025,0.4682
48.637,0,0.5216,0.5087,0.4784
48.738,0,0.5354,0.4235,0.4646
48.837,0,0.5473,0.4169,0.4527
48.937,0,0.5635,0.3881,0.4365
49.039,0,0.5778,0.3793,0.4222
49.138,0,0.5676,0.4628,0.4324
49.238,0,0.5278,0.5916,0.4722
49.338,0,0.4732,0.6906,0.5268
49.437,1,0.5584,0.6534,0.5584
49.538,1,0.5839,0.6604,0.5839
49.638,1,0.5710,0.5322,0.5710
49.737,0,0.4649,0.4273,0.5351
49.837,0,0.4977,0.4039,0.5023
49.938,0,0.5148,0.4338,0.4852
50.038,0,0.5227,0.4536,0.4773
50.138,0,0.4994,0.5705,0.5006
50.238,0,0.4536,0.6841,0.5464
50.339,1,0.5745,0.6587,0.5745
50.450,1,0.5534,0.4902,0.5534
50.538,0,0.4672,0.4711,0.5328
50.638,0,0.4827,0.4706,0.5173
50.738,0,0.4859,0.5045,0.5141
50.837,0,0.4811,0.5335,0.5189
50.938,0,0.4709,0.5597,0.5291
51.038,0,0.4685,0.5384,0.5315
51.137,0,0.4916,0.4391,0.5084
51.238,0,0.5364,0.3293,0.4636
51.338,0,0.5698,0.3299,0.4302
51.438,0,0.5856,0.3669,0.4144
51.538,0,0.5780,0.4450,0.4220
51.638,0,0.5488,0.5389,0.4512
51.738,0,0.5020,0.6383,0.4980
51.838,1,0.5522,0.7147,0.5522
51.938,1,0.5803,0.6646,0.5803
52.046,1,0.6021,0.6676,0.6021
52.137,1,0.6227,0.6843,0.6227
52.239,1,0.6411,0.6965,0.6411
52.338,1,0.6327,0.6076,0.6327
52.438,1,0.6119,0.5496,0.6119
52.538,1,0.5884,0.5179,0.5884
52.638,1,0.5615,0.4809,0.5615
52.738,0,0.4750,0.4153,0.5250
52.836,0,0.5018,0.4177,0.4982
52.938,0,0.5248,0.4063,0.4752
53.038,0,0.5347,0.4355,0.4653
53.138,0,0.5307,0.4814,0.4693
53.238,0,0.5372,0.4431,0.4628
53.338,0,0.5426,0.4412,0.4574
53.438,0,0.5531,0.4154,0.4469
53.537,0,0.5522,0.4507,0.4478
53.638,0,0.4911,0.6920,0.5089
53.738,1,0.5711,0.7580,0.5711
53.838,1,0.6253,0.7879,0.6253
53.938,1,0.6817,0.8509,0.6817
54.039,1,0.7265,0.8610,0.7265
54.139,1,0.7545,0.8384,0.7545
54.239,1,0.7640,0.7926,0.7640
54.339,1,0.7834,0.8416,0.7834
54.438,1,0.8064,0.8755,0.8064
54.538,1,0.8258,0.8840,0.8258
54.638,1,0.8365,0.8683,0.8365
54.738,1,0.8425,0.8605,0.8425
54.838,1,0.8391,0.8288,0.8391
54.938,1,0.8363,0.8281,0.8363
55.038,1,0.8181,0.7634,0.8181
55.138,1,0.7969,0.7335,0.7969
55.238,1,0.7788,0.7246,0.7788
55.338,1,0.7596,0.7018,0.7596
55.439,1,0.7391,0.6778,0.7391
55.539,1,0.7235,0.6764,0.7235
55.638,1,0.7053,0.6509,0.7053
55.738,1,0.6649,0.5438,0.6649
55.837,1,0.6181,0.4776,0.6181
55.938,1,0.5922,0.5143,0.5922
56.038,1,0.5980,0.6154,0.5980
56.138,1,0.6298,0.7254,0.6298
56.237,1,0.6557,0.7334,0.6557
56.338,1,0.6830,0.7649,0.6830
56.437,1,0.6962,0.7359,0.6962
56.538,1,0.6962,0.6960,0.6962
56.639,1,0.6753,0.6128,0.6753
56.738,1,0.6380,0.5261,0.6380
56.838,1,0.6050,0.5061,0.6050
56.938,1,0.5817,0.5117,0.5817
57.039,1,0.5722,0.5435,0.5722
57.138,1,0.5768,0.5905,0.5768
57.245,1,0.5793,0.5868,0.5793
57.338,1,0.5830,0.5944,0.5830
57.438,1,0.6062,0.6756,0.6062
57.537,1,0.6460,0.7653,0.6460
57.637,1,0.6755,0.7642,0.6755
57.737,1,0.6897,0.7324,0.6897
57.837,1,0.6830,0.6629,0.6830
57.937,1,0.6738,0.6460,0.6738
58.037,1,0.6394,0.5363,0.6394
58.137,1,0.6075,0.5116,0.6075
58.237,1,0.5573,0.4070,0.5573
58.338,0,0.4771,0.4194,0.5229
58.437,0,0.5019,0.4239,0.4981
58.538,0,0.5108,0.4625,0.4892
58.637,0,0.4937,0.5575,0.5063
58.738,0,0.4941,0.5049,0.5059
58.837,0,0.4936,0.5076,0.5064
58.936,0,0.4998,0.4816,0.5002
59.038,0,0.4958,0.5161,0.5042
59.138,0,0.4759,0.5840,0.5241
59.237,0,0.4688,0.5524,0.5312
59.338,0,0.4793,0.4893,0.5207
59.438,0,0.5031,0.4253,0.4969
59.536,0,0.5282,0.3968,0.4718
59.637,0,0.5422,0.4158,0.4578
59.738,0,0.5640,0.3704,0.4360
59.837,0,0.5980,0.3000,0.4020
59.938,0,0.6147,0.3352,0.3853
60.037,0,0.6017,0.4375,0.3983
60.137,0,0.5769,0.4976,0.4231
60.237,0,0.5726,0.4403,0.4274
60.338,0,0.5907,0.3551,0.4093
60.438,0,0.6055,0.3498,0.3945
60.538,0,0.6107,0.3738,0.3893
60.637,0,0.5984,0.4386,0.4016
60.738,0,0.5792,0.4785,0.4208
60.838,0,0.5513,0.5325,0.4487
60.937,0,0.5286,0.5393,0.4714
61.037,0,0.5074,0.5562,0.4926
61.138,0,0.4877,0.5716,0.5123
61.237,0,0.4749,0.5634,0.5251
61.331,0,0.4756,0.5222,0.5244
61.438,0,0.5004,0.4254,0.4996
61.538,0,0.5241,0.4045,0.4759
61.638,0,0.5480,0.3803,0.4520
61.751,0,0.5482,0.4512,0.4518
61.835,0,0.5415,0.4785,0.4585
61.938,0,0.5326,0.4940,0.4674
62.037,0,0.5198,0.5188,0.4802
62.138,0,0.5100,0.5196,0.4900
62.238,0,0.5069,0.5024,0.4931
62.338,0,0.5109,0.4772,0.4891
62.438,0,0.4996,0.5343,0.5004
62.538,0,0.4965,0.5127,0.5035
62.638,0,0.4937,0.5147,0.5063
62.738,0,0.4943,0.5041,0.5057
62.841,0,0.5103,0.4415,0.4897
62.937,0,0.5258,0.4276,0.4742
63.037,0,0.5261,0.4731,0.4739
63.139,0,0.5312,0.4536,0.4688
63.237,0,0.5175,0.5235,0.4825
63.337,0,0.5053,0.5312,0.4947
63.438,0,0.5022,0.5073,0.4978
63.537,0,0.5158,0.4435,0.4842
63.638,0,0.5310,0.4235,0.4690
63.737,0,0.5211,0.5084,0.4789
63.837,0,0.4886,0.6090,0.5114
63.937,0,0.4587,0.6311,0.5413
64.037,1,0.5675,0.6459,0.5675
64.137,1,0.5666,0.5639,0.5666
64.237,0,0.4744,0.4025,0.5256
64.338,0,0.5216,0.3369,0.4784
64.437,0,0.5523,0.3555,0.4477
64.538,0,0.5804,0.3354,0.4196
64.638,0,0.5886,0.3870,0.4114
64.738,0,0.5851,0.4253,0.4149
64.837,0,0.5737,0.4604,0.4263
64.937,0,0.5749,0.4215,0.4251
65.037,0,0.5862,0.3799,0.4138
65.137,0,0.5845,0.4204,0.4155
65.237,0,0.5770,0.4455,0.4230
65.329,0,0.5402,0.5702,0.4598
65.438,0,0.4944,0.6431,0.5056
65.538,0,0.4856,0.5408,0.5144
65.637,0,0.4930,0.4847,0.5070
65.738,0,0.5051,0.4589,0.4949
65.838,0,0.5207,0.4324,0.4793
65.937,0,0.4981,0.5698,0.5019
66.037,1,0.5618,0.7414,0.5618
66.138,1,0.6284,0.8282,0.6284
66.237,1,0.7007,0.9177,0.7007
66.338,1,0.7478,0.8888,0.7478
66.438,1,0.7658,0.8198,0.7658
66.537,1,0.7764,0.8084,0.7764
66.636,1,0.7948,0.8498,0.7948
66.736,1,0.8119,0.8632,0.8119
66.836,1,0.8240,0.8602,0.8240
66.936,1,0.8494,0.9255,0.8494
67.037,1,0.8608,0.8953,0.8608
67.136,1,0.8621,0.8661,0.8621
67.237,1,0.8456,0.7959,0.8456
