elapsed_s,prediction,confidence
30.410,0,0.8956
30.510,0,0.8956
30.610,0,0.8956
30.710,0,0.8956
30.810,0,0.8956
30.910,0,0.8956
31.010,0,0.8956
31.110,0,0.8956
31.210,0,0.8956
31.310,0,0.8956
31.410,0,0.8956
31.510,0,0.8956
31.610,0,0.8956
