elapsed_s,prediction,confidence
24.234,normal,0.6091
24.330,normal,0.6062
24.435,normal,0.5461
24.535,normal,0.5640
24.635,normal,0.4396
24.735,rear_left,0.4440
24.834,rear_left,0.5364
24.934,rear_left,0.5870
25.035,rear_left,0.6236
25.135,rear_left,0.6299
25.234,rear_left,0.6242
25.335,rear_left,0.6769
25.434,rear_left,0.6887
25.535,rear_left,0.5976
25.635,rear_left,0.6001
25.735,rear_left,0.6928
25.872,rear_left,0.6728
25.976,rear_left,0.5871
26.039,rear_left,0.5492
26.125,rear_left,0.5284
26.235,rear_left,0.5308
26.335,rear_left,0.5404
26.435,rear_left,0.5638
26.535,rear_left,0.5795
26.635,rear_left,0.4895
26.770,front_right,0.4114
26.887,front_right,0.4853
26.956,front_right,0.5140
27.032,front_right,0.5611
27.135,normal,0.5324
27.235,normal,0.5841
27.336,normal,0.6056
27.434,normal,0.5229
27.536,normal,0.5198
27.634,normal,0.5198
27.734,normal,0.5010
27.835,normal,0.5434
27.935,normal,0.5500
28.035,normal,0.5343
28.135,normal,0.5277
28.235,normal,0.5847
28.335,normal,0.5800
28.435,normal,0.5952
28.535,normal,0.5858
28.635,normal,0.5390
28.735,normal,0.5491
28.835,normal,0.5695
28.935,normal,0.5559
29.035,normal,0.6260
29.135,normal,0.5954
29.234,normal,0.6239
29.335,normal,0.6357
29.436,normal,0.6088
29.535,normal,0.5527
29.635,normal,0.6091
29.735,normal,0.6221
29.835,normal,0.6591
29.935,normal,0.6617
30.035,normal,0.6663
30.135,normal,0.6681
30.233,normal,0.6270
30.335,normal,0.6783
30.434,normal,0.6618
30.537,normal,0.5683
30.634,normal,0.5355
30.735,front_right,0.5145
30.835,front_right,0.5522
30.935,front_right,0.4850
31.035,normal,0.6161
31.135,normal,0.6204
31.236,normal,0.6070
31.335,normal,0.5134
31.434,normal,0.5292
31.536,normal,0.6226
31.635,normal,0.5820
31.734,normal,0.6734
31.835,normal,0.6771
31.935,normal,0.6824
32.033,normal,0.6704
32.134,normal,0.6877
32.231,normal,0.6856
32.334,normal,0.7008
32.434,normal,0.7187
32.533,normal,0.7309
32.632,normal,0.7482
32.734,normal,0.7599
32.832,normal,0.7783
32.932,normal,0.7633
33.034,normal,0.7638
33.134,normal,0.7726
33.235,normal,0.7427
33.334,normal,0.6910
33.434,normal,0.7067
33.533,normal,0.6971
33.634,normal,0.6260
33.734,normal,0.6493
33.834,normal,0.6485
33.935,normal,0.6423
34.035,normal,0.6261
34.134,normal,0.5657
34.235,normal,0.5731
34.334,normal,0.5868
34.434,normal,0.5711
34.534,normal,0.5811
34.635,normal,0.5835
34.735,normal,0.5500
34.835,normal,0.4627
34.935,front_right,0.5014
35.035,front_right,0.4973
35.135,front_right,0.4524
35.235,front_right,0.4910
35.335,front_right,0.5323
35.435,normal,0.4612
35.535,front_right,0.5081
35.636,front_right,0.5711
35.735,normal,0.5071
35.835,normal,0.5261
35.935,normal,0.4718
36.035,front_right,0.5515
36.135,front_right,0.5661
36.235,front_right,0.5401
36.334,normal,0.5511
36.435,normal,0.6537
36.535,normal,0.6000
36.635,normal,0.6617
36.733,normal,0.6674
36.835,normal,0.6604
36.935,normal,0.6275
37.035,normal,0.6035
37.136,normal,0.6378
37.235,normal,0.6148
37.336,normal,0.5846
37.434,normal,0.5606
37.535,normal,0.6577
37.632,normal,0.6700
37.735,normal,0.8196
37.835,normal,0.8359
37.935,normal,0.8402
38.035,normal,0.8403
38.135,normal,0.8323
38.290,normal,0.8752
38.330,normal,0.8826
38.425,normal,0.9144
38.537,normal,0.9238
38.626,normal,0.9308
38.735,normal,0.9225
38.833,normal,0.9225
38.935,normal,0.9159
39.029,normal,0.9159
39.135,normal,0.9159
39.232,normal,0.9159
39.335,normal,0.9225
39.431,normal,0.9308
39.535,normal,0.9172
39.627,normal,0.8920
39.735,normal,0.8270
39.826,normal,0.7835
39.934,normal,0.6596
40.032,normal,0.6371
40.135,normal,0.5464
40.235,front_right,0.4756
40.335,normal,0.5166
40.435,normal,0.5634
40.537,normal,0.5180
40.633,normal,0.4711
40.735,front_right,0.5786
40.835,front_right,0.5760
40.935,front_left,0.4149
41.034,front_left,0.5828
41.134,front_left,0.7405
41.233,front_left,0.7256
41.333,front_left,0.7335
41.434,front_left,0.7356
41.534,front_left,0.7652
41.634,front_left,0.7568
41.735,front_left,0.7453
41.834,front_left,0.4512
41.933,rear_left,0.5374
42.034,rear_left,0.8840
42.134,front_right,0.5238
42.235,front_right,0.5990
42.334,front_right,0.7420
