elapsed_s,prediction,confidence
25.411,normal,1.0000
25.511,normal,1.0000
25.611,normal,1.0000
25.711,normal,1.0000
25.812,front_right,0.5216
25.911,normal,1.0000
26.011,normal,1.0000
26.111,normal,1.0000
26.212,normal,1.0000
26.311,normal,1.0000
26.412,normal,1.0000
26.511,normal,1.0000
26.612,normal,1.0000
26.711,normal,1.0000
26.811,normal,1.0000
26.912,normal,1.0000
27.011,normal,1.0000
27.111,normal,1.0000
27.211,front_right,0.8840
27.311,front_right,0.8840
27.411,normal,1.0000
27.510,front_right,0.8840
27.611,normal,1.0000
27.711,normal,1.0000
27.811,normal,1.0000
27.911,normal,1.0000
28.011,normal,1.0000
28.111,front_right,0.5216
28.211,front_right,0.5216
28.310,front_right,0.5216
28.411,front_right,0.5216
28.511,front_right,0.5216
28.611,front_right,0.5216
28.711,front_right,0.5216
28.810,front_right,0.5216
28.911,front_right,0.5216
29.011,front_right,0.5216
29.111,front_right,0.5216
29.211,front_right,0.5216
29.310,front_right,0.5216
29.411,front_right,0.5216
29.511,front_right,0.8840
29.610,front_right,0.8840
29.711,front_right,1.0000
29.811,front_right,0.8840
29.910,front_right,0.8840
30.010,front_right,1.0000
30.111,front_right,1.0000
30.211,front_right,0.8840
30.310,normal,1.0000
30.411,normal,1.0000
30.511,normal,1.0000
30.611,normal,1.0000
30.710,normal,1.0000
30.810,normal,1.0000
30.911,front_right,0.8840
31.011,normal,1.0000
31.111,front_right,0.8840
31.211,front_right,0.8840
31.311,front_right,0.8840
31.410,normal,1.0000
31.510,front_right,1.0000
31.611,front_right,1.0000
31.709,front_right,1.0000
31.810,front_right,1.0000
31.911,normal,1.0000
32.011,normal,1.0000
32.110,normal,1.0000
32.211,normal,1.0000
32.311,normal,1.0000
32.411,front_right,1.0000
32.510,normal,1.0000
32.611,front_right,0.8840
32.711,front_right,0.8840
32.812,front_right,0.8840
32.911,front_right,0.8840
33.011,normal,1.0000
33.111,front_right,1.0000
33.210,normal,1.0000
33.310,normal,1.0000
33.411,normal,1.0000
33.511,normal,1.0000
33.611,front_right,1.0000
33.711,front_right,1.0000
33.809,front_right,1.0000
33.911,front_right,1.0000
34.011,front_right,1.0000
34.111,front_right,1.0000
34.211,front_right,1.0000
34.311,front_right,0.5216
34.411,front_right,0.8840
34.511,normal,1.0000
34.611,normal,1.0000
34.710,normal,1.0000
34.811,normal,1.0000
34.908,normal,1.0000
35.009,normal,1.0000
35.111,normal,1.0000
35.211,front_right,0.8840
35.311,front_right,0.8840
35.405,front_right,0.5924
35.511,front_right,1.0000
35.611,front_right,1.0000
35.707,front_right,1.0000
35.808,front_right,1.0000
35.911,front_right,0.5924
36.011,front_right,0.5924
36.112,front_right,0.5924
36.209,front_right,0.5216
36.311,front_right,0.5216
36.411,front_right,0.5216
36.510,rear_left,0.6277
36.611,front_left,1.0000
36.710,front_left,0.6488
36.810,front_left,1.0000
36.910,front_left,1.0000
37.010,front_left,1.0000
37.110,front_left,0.6488
37.210,front_left,1.0000
37.310,front_left,1.0000
37.411,front_left,1.0000
37.510,front_left,1.0000
37.609,rear_left,0.6277
37.710,front_right,0.5216
37.810,front_right,0.5216
37.910,front_right,0.5216
38.007,rear_left,1.0000
38.111,rear_left,1.0000
38.211,rear_left,1.0000
38.310,front_right,0.6558
38.411,normal,1.0000
38.511,normal,1.0000
