elapsed_s,prediction,confidence
13.414,front_left,0.8058
13.519,front_left,0.7889
13.624,front_left,0.7813
13.724,front_left,0.7695
13.822,front_left,0.7674
13.924,front_left,0.7482
14.024,front_left,0.7847
14.124,front_left,0.7942
14.224,front_left,0.7979
14.324,front_left,0.8035
14.424,front_left,0.8032
14.522,front_left,0.7882
14.624,front_left,0.7836
14.771,front_left,0.7761
14.821,front_left,0.7500
14.914,front_left,0.6318
15.026,front_left,0.5977
15.124,rear_right,0.5772
15.224,rear_right,0.5855
15.324,rear_right,0.5041
15.424,rear_left,0.6287
15.524,rear_left,0.4644
15.624,rear_right,0.4198
15.725,front_left,0.4929
15.824,front_left,0.6441
15.924,front_left,0.6458
16.024,front_left,0.6911
16.125,front_left,0.7036
16.224,front_left,0.7213
16.324,front_left,0.6963
16.423,front_left,0.6722
16.523,front_left,0.6472
16.624,front_left,0.6615
16.724,front_left,0.6386
16.824,front_left,0.6120
16.923,front_left,0.5953
17.023,front_left,0.5851
17.123,front_left,0.5184
17.225,rear_right,0.4248
17.324,rear_right,0.4179
17.418,rear_right,0.3449
17.525,rear_left,0.4677
17.626,rear_left,0.4594
17.725,rear_left,0.4515
17.825,rear_left,0.3776
17.925,rear_left,0.3787
18.022,rear_left,0.3813
18.124,rear_left,0.3750
18.224,rear_left,0.3425
18.324,front_left,0.3803
18.424,front_left,0.3969
18.524,rear_right,0.4054
18.625,front_left,0.5051
18.725,front_left,0.5248
18.825,front_left,0.5830
18.923,front_left,0.5823
19.023,front_left,0.5953
19.124,front_left,0.6229
19.224,front_left,0.6604
19.322,front_left,0.7051
19.424,front_left,0.7725
19.521,front_left,0.7753
19.623,front_left,0.7853
19.723,front_left,0.7936
19.823,front_left,0.7966
19.923,front_left,0.7940
20.022,front_left,0.7854
20.123,front_left,0.7898
20.221,front_left,0.8017
20.324,front_left,0.7974
20.423,front_left,0.8017
20.524,front_left,0.7891
20.622,front_left,0.7889
20.722,front_left,0.7757
20.820,front_left,0.7624
20.923,front_left,0.6728
21.023,front_left,0.5759
21.124,front_left,0.4991
21.223,front_left,0.4791
21.324,front_left,0.4996
21.423,front_left,0.5203
21.523,front_left,0.5985
21.624,front_left,0.6159
21.723,front_left,0.6077
21.824,front_left,0.6077
21.924,front_left,0.6015
22.023,front_left,0.6047
22.124,front_left,0.5510
22.224,front_left,0.5716
22.323,front_left,0.6493
22.423,front_left,0.7104
22.521,front_left,0.7206
22.623,front_left,0.7693
22.723,front_left,0.7814
22.821,front_left,0.8126
22.922,front_left,0.8248
23.019,front_left,0.8241
23.165,front_left,0.8162
23.225,front_left,0.7990
23.314,front_left,0.7357
23.426,front_left,0.7764
23.524,front_left,0.7571
23.623,front_left,0.7624
23.723,front_left,0.7707
23.822,front_left,0.7737
23.923,front_left,0.7639
24.023,front_left,0.7594
24.122,front_left,0.7645
24.222,front_left,0.6720
24.324,front_left,0.6695
24.423,front_left,0.6675
24.521,front_left,0.6510
24.623,front_left,0.6347
24.724,front_left,0.6230
24.824,front_left,0.6171
24.923,front_left,0.6393
25.023,front_left,0.6486
25.124,front_left,0.6185
25.223,front_left,0.6327
25.324,front_left,0.6725
25.424,front_left,0.6545
25.524,front_left,0.6295
25.624,front_left,0.6266
25.723,front_left,0.6157
25.824,front_left,0.5196
25.924,front_left,0.5106
26.024,front_left,0.4998
26.124,front_left,0.4718
26.225,rear_right,0.4201
26.324,rear_right,0.3934
26.424,rear_right,0.3757
26.523,front_left,0.3768
26.624,front_left,0.3852
26.724,front_left,0.3703
26.824,front_left,0.3563
26.923,front_left,0.3619
27.024,front_left,0.3699
27.124,front_left,0.4367
27.224,front_left,0.4491
27.323,front_left,0.4325
27.424,front_left,0.4440
27.524,front_left,0.5498
27.623,front_left,0.5998
27.723,front_left,0.6205
27.824,front_left,0.6625
27.922,front_left,0.6792
28.016,front_left,0.6472
28.122,front_left,0.6389
28.222,front_left,0.6389
28.323,front_left,0.6056
28.423,front_left,0.5428
28.523,front_left,0.5232
28.623,front_left,0.4876
28.723,front_left,0.4988
28.823,front_left,0.5151
28.923,front_left,0.5117
29.022,front_left,0.5979
29.123,front_left,0.6177
29.234,front_left,0.6488
29.322,front_left,0.6988
29.421,front_left,0.7282
29.522,front_left,0.7234
29.623,front_left,0.7689
29.718,front_left,0.7647
29.823,front_left,0.7689
29.923,front_left,0.7717
30.023,front_left,0.7544
30.121,front_left,0.6808
30.222,front_left,0.6672
30.322,front_left,0.6367
30.422,front_left,0.6297
30.522,front_left,0.6490
30.623,front_left,0.6574
30.723,front_left,0.6080
30.823,front_left,0.5953
30.923,front_left,0.5740
31.022,front_left,0.5286
31.123,front_left,0.4988
31.223,front_left,0.4928
31.323,front_left,0.4898
31.423,front_left,0.4891
31.522,front_left,0.5095
31.623,front_left,0.5221
31.723,front_left,0.5242
31.823,front_left,0.5036
31.923,front_left,0.5095
32.023,front_left,0.5178
32.123,front_left,0.5111
32.223,front_left,0.5134
32.323,front_left,0.5217
32.423,front_left,0.5261
32.522,front_left,0.5415
32.623,front_left,0.5942
32.723,front_left,0.6389
32.823,front_left,0.6442
32.923,front_left,0.6946
33.018,front_left,0.6862
33.123,front_left,0.7121
33.223,front_left,0.7204
33.323,front_left,0.7010
33.423,front_left,0.7453
33.522,front_left,0.7606
33.622,front_left,0.7672
33.721,front_left,0.5796
33.822,rear_left,0.4729
