elapsed_s,prediction,confidence,p_deformed
88.200,1,1.0000,1.0000
88.301,1,1.0000,1.0000
88.401,1,1.0000,1.0000
88.501,1,1.0000,1.0000
88.601,1,1.0000,1.0000
88.701,1,1.0000,1.0000
88.800,1,1.0000,1.0000
88.899,1,1.0000,1.0000
89.000,1,1.0000,1.0000
89.100,1,1.0000,1.0000
89.200,1,1.0000,1.0000
89.300,1,1.0000,1.0000
89.400,1,1.0000,1.0000
89.500,1,1.0000,1.0000
89.600,1,1.0000,1.0000
89.700,0,0.7921,0.2079
89.800,0,0.8786,0.1214
89.900,0,0.8786,0.1214
90.000,0,0.8786,0.1214
90.100,0,0.8786,0.1214
90.200,1,0.9180,0.9180
90.298,1,0.9180,0.9180
90.398,0,0.8956,0.1044
90.498,0,0.8956,0.1044
90.599,0,0.8956,0.1044
90.698,0,0.8956,0.1044
90.798,0,0.8956,0.1044
90.899,0,0.8956,0.1044
90.998,0,0.8956,0.1044
91.099,0,0.8956,0.1044
91.199,0,0.8956,0.1044
91.300,0,0.8956,0.1044
91.400,0,0.8956,0.1044
91.500,0,0.8956,0.1044
91.600,0,0.8956,0.1044
